SalesKey,OrderDate,ShipDate,CustomerKey,ProductKey,StoreKey,ChannelKey,PromotionKey,OrderNumber,Quantity,UnitPrice,UnitCost,DiscountAmount,SalesAmount,MarginAmount,ReturnedFlag
1455,2023-07-10,2023-07-14,174,13,6,2,6,SO-20231455,2,23.45,10.64,2.35,44.55,23.27,False
1456,2024-07-12,2024-07-17,107,27,11,3,6,SO-20231456,7,8.80,6.10,3.08,58.52,15.82,False
1457,2024-10-02,2024-10-06,32,43,11,1,,SO-20231457,4,30.85,16.12,0.00,123.40,58.92,False
1458,2024-01-24,2024-01-28,118,39,8,1,3,SO-20231458,4,16.00,10.40,3.20,60.80,19.20,False
1459,2024-09-30,2024-10-01,100,23,1,1,5,SO-20231459,5,26.05,13.26,15.63,114.62,48.32,False
1460,2023-09-03,2023-09-08,130,33,5,1,,SO-20231460,7,21.50,13.50,0.00,150.50,56.00,False
1461,2023-05-05,2023-05-11,135,9,9,2,,SO-20231461,8,6.91,4.91,0.00,55.28,16.00,False
1462,2023-07-19,2023-07-25,81,32,8,2,4,SO-20231462,7,27.65,11.80,9.68,183.87,101.27,False
1463,2024-08-27,2024-09-01,83,46,5,1,,SO-20231463,1,11.10,5.91,0.00,11.10,5.19,False
1464,2024-07-20,2024-07-22,132,6,12,1,,SO-20231464,3,29.35,12.01,0.00,88.05,52.02,False
1465,2024-11-05,2024-11-11,96,45,3,2,,SO-20231465,8,6.91,4.91,0.00,55.28,16.00,False
1466,2024-11-13,2024-11-18,161,41,1,3,6,SO-20231466,3,26.85,12.07,9.67,70.88,34.67,False
1467,2023-10-29,2023-11-03,133,37,8,2,,SO-20231467,6,14.00,6.35,0.00,84.00,45.90,False
1468,2023-06-07,2023-06-12,28,40,11,1,5,SO-20231468,5,26.50,10.58,10.60,121.90,69.00,False
1469,2024-01-08,2024-01-10,169,40,12,1,,SO-20231469,3,25.50,10.58,0.00,76.50,44.76,False
1470,2023-05-28,2023-05-30,4,7,9,1,7,SO-20231470,8,31.10,16.12,12.44,236.36,107.40,False
1471,2023-02-25,2023-03-03,137,41,6,1,,SO-20231471,5,19.35,12.07,0.00,96.75,36.40,False
1472,2024-08-09,2024-08-14,160,1,5,1,6,SO-20231472,4,8.35,6.35,2.67,30.73,5.33,False
1473,2024-04-22,2024-04-28,64,35,8,2,4,SO-20231473,4,30.00,17.55,14.40,105.60,35.40,False
1474,2024-12-18,2024-12-19,91,26,9,3,,SO-20231474,5,35.65,14.44,0.00,178.25,106.05,False
1475,2024-03-01,2024-03-07,18,45,3,2,4,SO-20231475,4,10.35,4.91,3.31,38.09,18.45,False
1476,2023-01-02,2023-01-06,22,3,4,2,6,SO-20231476,8,16.50,10.40,15.84,116.16,32.96,False
1477,2023-12-06,2023-12-09,29,21,6,3,4,SO-20231477,7,18.55,9.21,15.58,114.27,49.80,False
1478,2024-11-24,2024-11-29,155,21,2,2,7,SO-20231478,3,23.05,9.21,8.30,60.85,33.22,False
1479,2024-03-13,2024-03-17,121,5,3,2,6,SO-20231479,8,20.35,12.07,8.14,154.66,58.10,True
1480,2024-12-06,2024-12-11,133,48,1,3,3,SO-20231480,1,20.60,9.36,2.47,18.13,8.77,False
1481,2023-04-30,2023-05-06,144,40,5,1,3,SO-20231481,1,24.50,10.58,1.23,23.27,12.69,False
1482,2024-07-05,2024-07-10,124,33,9,1,5,SO-20231482,1,24.00,13.50,1.92,22.08,8.58,True
1483,2023-01-25,2023-01-31,166,21,11,1,5,SO-20231483,8,21.30,9.21,20.45,149.95,76.27,False
1484,2023-10-14,2023-10-15,124,2,10,1,6,SO-20231484,7,20.25,7.13,11.34,130.41,80.50,False
1485,2024-02-26,2024-02-27,38,33,3,3,7,SO-20231485,7,26.50,13.50,14.84,170.66,76.16,False
1486,2024-08-18,2024-08-24,142,41,4,1,,SO-20231486,2,26.35,12.07,0.00,52.70,28.56,False
1487,2023-10-11,2023-10-16,114,19,3,3,,SO-20231487,5,11.45,7.53,0.00,57.25,19.60,False
1488,2024-05-12,2024-05-15,42,26,9,2,,SO-20231488,3,33.15,14.44,0.00,99.45,56.13,False
1489,2023-03-26,2023-04-01,101,33,6,3,4,SO-20231489,5,22.25,13.50,8.90,102.35,34.85,False
1490,2023-11-19,2023-11-24,162,11,6,1,4,SO-20231490,2,21.10,8.96,3.38,38.82,20.90,False
1491,2023-08-21,2023-08-24,64,21,4,1,7,SO-20231491,6,13.05,9.21,6.26,72.04,16.78,True
1492,2024-12-26,2024-12-31,135,29,3,3,1,SO-20231492,5,10.40,7.78,2.60,49.40,10.50,False
1493,2023-02-07,2023-02-13,1,18,3,1,7,SO-20231493,7,6.69,4.69,2.34,44.49,11.66,False
1494,2023-10-30,2023-11-04,166,48,12,3,7,SO-20231494,5,17.10,9.36,6.84,78.66,31.86,False
1495,2024-01-02,2024-01-04,11,5,8,1,2,SO-20231495,2,24.10,12.07,3.86,44.34,20.20,False
1496,2024-07-25,2024-07-31,147,45,1,1,,SO-20231496,3,6.91,4.91,0.00,20.73,6.00,False
1497,2024-07-10,2024-07-11,179,27,2,1,8,SO-20231497,7,8.30,6.10,2.91,55.19,12.49,False
1498,2024-04-13,2024-04-19,30,17,3,3,6,SO-20231498,3,30.30,16.36,4.55,86.35,37.27,False
1499,2023-05-09,2023-05-12,145,9,12,1,1,SO-20231499,4,11.60,4.91,2.32,44.08,24.44,False
1500,2023-01-10,2023-01-12,94,2,8,3,7,SO-20231500,7,19.50,7.13,10.92,125.58,75.67,False
1501,2024-09-27,2024-09-30,32,47,4,2,2,SO-20231501,2,14.85,8.96,1.49,28.21,10.29,False
1502,2024-07-09,2024-07-10,26,21,11,2,5,SO-20231502,3,22.55,9.21,5.41,62.24,34.61,False
1503,2024-10-03,2024-10-07,169,10,12,2,5,SO-20231503,6,10.10,5.91,3.03,57.57,22.11,False
1504,2023-01-28,2023-01-29,177,47,8,2,2,SO-20231504,3,14.10,8.96,5.08,37.22,10.34,False
1505,2023-04-14,2023-04-20,54,19,12,2,3,SO-20231505,5,12.95,7.53,5.18,59.57,21.92,False
1506,2024-12-24,2024-12-27,72,41,8,2,2,SO-20231506,7,25.10,12.07,21.08,154.62,70.13,False
1507,2023-09-19,2023-09-22,170,14,12,1,7,SO-20231507,4,20.70,10.79,9.94,72.86,29.70,False
1508,2023-02-16,2023-02-19,58,39,10,1,8,SO-20231508,5,24.50,10.40,6.12,116.38,64.38,False
1509,2023-07-13,2023-07-18,103,42,1,2,8,SO-20231509,5,22.10,12.01,5.53,104.97,44.92,False
1510,2023-01-30,2023-02-03,45,8,10,2,1,SO-20231510,5,31.85,15.46,7.96,151.29,73.99,False
1511,2024-04-14,2024-04-18,102,39,10,3,2,SO-20231511,2,21.00,10.40,2.10,39.90,19.10,False
1512,2024-06-03,2024-06-09,109,16,10,1,,SO-20231512,2,33.95,14.24,0.00,67.90,39.42,False
1513,2023-10-30,2023-11-01,60,43,11,3,1,SO-20231513,7,29.10,16.12,24.44,179.26,66.42,False
1514,2023-11-19,2023-11-23,158,30,7,2,3,SO-20231514,8,18.65,8.35,11.94,137.26,70.46,False
1515,2024-08-22,2024-08-28,12,3,12,2,1,SO-20231515,6,22.25,10.40,10.68,122.82,60.42,False
1516,2023-08-24,2023-08-30,172,33,6,3,6,SO-20231516,8,27.25,13.50,26.16,191.84,83.84,False
1517,2024-03-17,2024-03-21,70,18,5,1,4,SO-20231517,8,12.70,4.69,5.08,96.52,59.00,False
1518,2023-08-08,2023-08-14,173,44,2,2,5,SO-20231518,1,30.10,15.46,3.61,26.49,11.03,False
1519,2024-02-08,2024-02-12,53,28,2,3,1,SO-20231519,3,18.05,6.92,4.33,49.82,29.06,False
1520,2024-05-13,2024-05-14,133,4,6,2,3,SO-20231520,3,23.25,10.58,3.49,66.26,34.52,False
1521,2024-04-03,2024-04-09,172,29,12,3,,SO-20231521,3,18.65,7.78,0.00,55.95,32.61,False
1522,2023-08-07,2023-08-09,110,12,11,3,,SO-20231522,7,22.10,9.36,0.00,154.70,89.18,False
1523,2023-04-04,2023-04-06,162,16,5,1,3,SO-20231523,5,30.70,14.24,12.28,141.22,70.02,False
1524,2023-10-08,2023-10-09,81,44,11,1,6,SO-20231524,3,29.60,15.46,10.66,78.14,31.76,False
1525,2023-01-27,2023-01-28,166,43,8,2,5,SO-20231525,2,35.60,16.12,5.70,65.50,33.26,True
1526,2023-06-27,2023-06-29,75,13,6,3,,SO-20231526,5,24.95,10.64,0.00,124.75,71.55,False
1527,2024-02-02,2024-02-03,88,22,2,1,7,SO-20231527,1,25.30,9.57,1.27,24.03,14.46,False
1528,2024-05-18,2024-05-20,37,40,1,2,4,SO-20231528,1,25.25,10.58,2.02,23.23,12.65,False
1529,2023-12-12,2023-12-15,29,45,4,2,3,SO-20231529,8,12.10,4.91,4.84,91.96,52.68,False
1530,2023-09-20,2023-09-21,108,18,2,2,4,SO-20231530,2,7.95,4.69,1.91,13.99,4.61,False
1531,2023-03-31,2023-04-04,48,41,7,2,3,SO-20231531,6,25.35,12.07,7.61,144.49,72.07,False
1532,2023-10-08,2023-10-09,79,40,8,2,3,SO-20231532,4,26.50,10.58,12.72,93.28,50.96,False
1533,2024-12-25,2024-12-28,169,48,8,1,4,SO-20231533,3,25.35,9.36,6.08,69.97,41.89,False
1534,2023-03-17,2023-03-23,180,42,2,1,,SO-20231534,6,27.35,12.01,0.00,164.10,92.04,False
1535,2023-02-03,2023-02-09,38,33,5,1,7,SO-20231535,3,30.50,13.50,10.98,80.52,40.02,True
1536,2024-06-30,2024-07-03,154,35,6,3,,SO-20231536,2,30.00,17.55,0.00,60.00,24.90,True
1537,2023-07-09,2023-07-13,35,1,5,3,1,SO-20231537,4,10.25,6.35,4.92,36.08,10.68,False
1538,2024-08-03,2024-08-04,114,45,8,3,,SO-20231538,1,14.35,4.91,0.00,14.35,9.44,False
1539,2024-07-16,2024-07-21,116,32,7,1,5,SO-20231539,6,23.15,11.80,11.11,127.79,56.99,False
1540,2024-10-25,2024-10-30,7,44,5,3,,SO-20231540,7,34.10,15.46,0.00,238.70,130.48,False
1541,2024-11-18,2024-11-24,119,33,8,3,,SO-20231541,4,24.25,13.50,0.00,97.00,43.00,False
1542,2024-08-14,2024-08-15,15,36,11,2,7,SO-20231542,6,16.40,5.70,4.92,93.48,59.28,False
1543,2023-01-24,2023-01-30,39,20,6,3,2,SO-20231543,8,23.20,8.14,22.27,163.33,98.21,False
1544,2024-06-08,2024-06-09,157,7,6,3,4,SO-20231544,3,27.60,16.12,6.62,76.18,27.82,False
1545,2023-09-07,2023-09-10,115,4,6,1,1,SO-20231545,4,20.00,10.58,4.00,76.00,33.68,True
1546,2024-08-18,2024-08-21,49,38,7,2,5,SO-20231546,3,16.50,7.13,2.48,47.02,25.63,False
1547,2023-01-31,2023-02-06,37,24,2,3,6,SO-20231547,8,29.30,13.02,11.72,222.68,118.52,False
1548,2023-10-28,2023-10-31,65,31,9,1,,SO-20231548,4,24.40,11.83,0.00,97.60,50.28,False
1549,2023-06-26,2023-07-02,130,31,9,2,3,SO-20231549,8,23.15,11.83,22.22,162.98,68.34,False
1550,2023-10-29,2023-10-31,30,5,9,2,,SO-20231550,8,27.10,12.07,0.00,216.80,120.24,False
1551,2024-11-09,2024-11-10,118,23,4,1,8,SO-20231551,6,25.55,13.26,18.40,134.90,55.34,False
1552,2024-08-25,2024-08-28,90,15,6,1,1,SO-20231552,4,29.70,14.69,5.94,112.86,54.10,False
1553,2023-01-03,2023-01-08,99,24,10,2,6,SO-20231553,2,24.80,13.02,2.48,47.12,21.08,False
1554,2024-03-13,2024-03-18,71,5,9,3,5,SO-20231554,8,19.60,12.07,18.82,137.98,41.42,False
1555,2024-05-06,2024-05-10,149,22,5,3,3,SO-20231555,7,25.80,9.57,14.45,166.15,99.16,False
1556,2023-08-09,2023-08-11,64,30,1,2,2,SO-20231556,1,18.40,8.35,1.47,16.93,8.58,False
1557,2024-09-10,2024-09-16,171,39,11,2,1,SO-20231557,8,20.00,10.40,8.00,152.00,68.80,False
1558,2023-04-14,2023-04-15,158,35,12,3,,SO-20231558,1,37.75,17.55,0.00,37.75,20.20,False
1559,2024-08-31,2024-09-01,47,19,6,3,4,SO-20231559,4,17.70,7.53,5.66,65.14,35.02,False
1560,2024-11-06,2024-11-07,168,44,5,1,,SO-20231560,1,36.35,15.46,0.00,36.35,20.89,False
1561,2024-05-08,2024-05-12,69,8,1,3,1,SO-20231561,7,33.10,15.46,11.59,220.11,111.89,False
1562,2024-02-20,2024-02-26,137,10,12,1,5,SO-20231562,5,14.10,5.91,8.46,62.04,32.49,False
1563,2024-10-04,2024-10-05,8,25,11,3,3,SO-20231563,4,27.40,14.93,8.77,100.83,41.11,False
1564,2024-02-12,2024-02-16,147,36,2,3,7,SO-20231564,1,15.40,5.70,1.85,13.55,7.85,False
1565,2023-07-04,2023-07-07,136,14,10,2,7,SO-20231565,1,24.45,10.79,1.22,23.23,12.44,False
1566,2024-11-27,2024-11-30,179,24,5,1,5,SO-20231566,2,31.55,13.02,3.16,59.94,33.90,False
1567,2024-10-29,2024-11-03,1,5,9,1,2,SO-20231567,4,22.35,12.07,10.73,78.67,30.39,False
1568,2024-10-26,2024-10-31,40,30,9,2,4,SO-20231568,3,20.90,8.35,3.14,59.56,34.51,False
1569,2024-02-08,2024-02-12,88,18,2,2,2,SO-20231569,5,7.20,4.69,1.80,34.20,10.75,True
1570,2024-10-31,2024-11-03,112,25,12,3,,SO-20231570,8,31.90,14.93,0.00,255.20,135.76,False
1571,2024-07-31,2024-08-04,175,47,11,2,,SO-20231571,5,22.35,8.96,0.00,111.75,66.95,False
1572,2024-05-18,2024-05-21,133,5,1,3,3,SO-20231572,3,25.85,12.07,6.20,71.35,35.14,False
1573,2024-02-16,2024-02-18,16,13,9,1,4,SO-20231573,7,15.95,10.64,8.93,102.72,28.24,False
1574,2024-01-22,2024-01-27,167,15,9,3,6,SO-20231574,6,32.20,14.69,23.18,170.02,81.88,False
1575,2023-09-15,2023-09-20,26,11,8,1,5,SO-20231575,3,20.35,8.96,4.88,56.17,29.29,False
1576,2024-05-28,2024-06-02,104,2,3,2,5,SO-20231576,4,14.75,7.13,7.08,51.92,23.40,False
1577,2024-01-17,2024-01-20,37,9,8,2,,SO-20231577,8,13.85,4.91,0.00,110.80,71.52,False
1578,2024-07-31,2024-08-05,31,37,5,3,6,SO-20231578,4,12.25,6.35,5.88,43.12,17.72,False
1579,2024-11-06,2024-11-08,119,13,6,1,,SO-20231579,3,25.70,10.64,0.00,77.10,45.18,False
1580,2023-02-01,2023-02-07,57,7,10,1,,SO-20231580,7,30.60,16.12,0.00,214.20,101.36,False
1581,2023-06-23,2023-06-28,174,1,5,3,,SO-20231581,3,14.75,6.35,0.00,44.25,25.20,False
1582,2023-06-21,2023-06-24,144,36,5,2,,SO-20231582,7,16.15,5.70,0.00,113.05,73.15,True
1583,2023-12-22,2023-12-27,121,18,7,3,3,SO-20231583,1,11.45,4.69,0.92,10.53,5.84,False
1584,2023-05-02,2023-05-07,13,43,1,1,,SO-20231584,4,25.85,16.12,0.00,103.40,38.92,False
1585,2023-07-04,2023-07-10,31,24,10,2,8,SO-20231585,1,30.80,13.02,2.46,28.34,15.32,False
1586,2024-02-02,2024-02-07,3,47,5,2,7,SO-20231586,8,18.85,8.96,18.10,132.70,61.02,False
1587,2023-01-31,2023-02-02,123,38,4,3,8,SO-20231587,4,21.00,7.13,6.72,77.28,48.76,False
1588,2023-05-27,2023-05-31,177,30,1,3,,SO-20231588,6,21.40,8.35,0.00,128.40,78.30,False
1589,2024-05-29,2024-06-01,43,23,6,2,2,SO-20231589,3,25.30,13.26,9.11,66.79,27.01,False
1590,2023-05-20,2023-05-22,64,41,10,2,8,SO-20231590,8,23.35,12.07,14.94,171.86,75.30,False
1591,2023-03-31,2023-04-02,79,10,10,1,,SO-20231591,6,16.85,5.91,0.00,101.10,65.64,False
1592,2024-11-25,2024-11-26,155,41,7,1,3,SO-20231592,1,26.85,12.07,1.34,25.51,13.44,False
1593,2024-03-05,2024-03-11,129,34,9,3,2,SO-20231593,3,32.25,13.23,11.61,85.14,45.45,True
1594,2024-06-02,2024-06-06,177,39,1,1,7,SO-20231594,5,25.25,10.40,10.10,116.15,64.15,False
1595,2023-02-27,2023-03-04,50,33,9,2,,SO-20231595,8,22.25,13.50,0.00,178.00,70.00,True
1596,2023-01-19,2023-01-25,73,27,4,2,3,SO-20231596,2,14.80,6.10,1.48,28.12,15.92,False
1597,2023-02-15,2023-02-17,28,46,2,2,4,SO-20231597,3,17.85,5.91,6.43,47.12,29.39,False
1598,2024-08-19,2024-08-22,56,47,1,3,2,SO-20231598,7,21.10,8.96,11.82,135.88,73.16,False
1599,2023-09-14,2023-09-18,38,10,11,2,,SO-20231599,6,9.85,5.91,0.00,59.10,23.64,False
1600,2023-08-17,2023-08-21,174,41,4,3,8,SO-20231600,7,23.10,12.07,8.08,153.62,69.13,False
1601,2024-05-31,2024-06-03,27,43,12,2,1,SO-20231601,3,28.10,16.12,4.21,80.09,31.73,False
1602,2023-08-13,2023-08-19,63,9,12,2,7,SO-20231602,1,11.35,4.91,0.91,10.44,5.53,False
1603,2024-10-27,2024-10-29,77,21,7,1,2,SO-20231603,4,13.30,9.21,4.26,48.94,12.10,False
1604,2023-08-23,2023-08-28,41,33,9,2,3,SO-20231604,1,28.75,13.50,2.30,26.45,12.95,False
1605,2024-10-27,2024-11-02,75,24,11,2,4,SO-20231605,3,24.80,13.02,8.93,65.47,26.41,True
1606,2023-01-19,2023-01-23,137,6,12,3,6,SO-20231606,4,22.60,12.01,7.23,83.17,35.13,False
1607,2024-03-29,2024-04-02,78,21,11,3,2,SO-20231607,7,18.05,9.21,10.11,116.24,51.77,False
1608,2024-11-14,2024-11-18,121,36,8,2,2,SO-20231608,4,9.40,5.70,3.01,34.59,11.79,False
1609,2024-09-07,2024-09-12,13,26,2,3,3,SO-20231609,8,27.90,14.44,26.78,196.42,80.90,False
1610,2023-01-21,2023-01-22,136,39,5,2,7,SO-20231610,8,22.50,10.40,9.00,171.00,87.80,False
1611,2023-01-25,2023-01-30,34,19,1,1,4,SO-20231611,1,11.45,7.53,0.92,10.53,3.00,False
1612,2023-01-08,2023-01-11,157,39,4,1,,SO-20231612,3,23.00,10.40,0.00,69.00,37.80,False
1613,2023-01-28,2023-01-29,118,28,7,3,,SO-20231613,4,19.80,6.92,0.00,79.20,51.52,False
1614,2024-03-26,2024-03-28,113,4,5,3,1,SO-20231614,2,21.00,10.58,3.36,38.64,17.48,False
1615,2023-12-24,2023-12-25,107,29,8,3,5,SO-20231615,3,10.40,7.78,2.50,28.70,5.36,False
1616,2024-01-29,2024-02-02,108,45,9,1,7,SO-20231616,8,9.35,4.91,8.98,65.82,26.54,False
1617,2023-10-31,2023-11-04,161,7,6,2,3,SO-20231617,2,34.10,16.12,8.18,60.02,27.78,False
1618,2024-12-02,2024-12-03,57,7,6,2,2,SO-20231618,6,33.85,16.12,16.25,186.85,90.13,False
1619,2024-07-12,2024-07-14,118,24,2,2,8,SO-20231619,3,27.55,13.02,9.92,72.73,33.67,False
1620,2024-10-28,2024-10-29,20,27,1,2,8,SO-20231620,4,12.80,6.10,2.56,48.64,24.24,True
1621,2023-01-21,2023-01-25,153,33,3,2,4,SO-20231621,1,21.75,13.50,1.09,20.66,7.16,False
1622,2023-04-04,2023-04-09,169,18,1,2,8,SO-20231622,3,10.95,4.69,3.94,28.91,14.84,False
1623,2023-01-16,2023-01-18,133,1,12,1,,SO-20231623,7,17.50,6.35,0.00,122.50,78.05,False
1624,2024-08-20,2024-08-22,76,33,11,1,1,SO-20231624,8,27.75,13.50,17.76,204.24,96.24,False
1625,2023-09-12,2023-09-17,124,35,9,3,4,SO-20231625,8,32.25,17.55,12.90,245.10,104.70,False
1626,2023-04-01,2023-04-07,65,41,8,3,,SO-20231626,5,20.10,12.07,0.00,100.50,40.15,False
1627,2023-04-07,2023-04-12,178,47,1,2,4,SO-20231627,8,13.85,8.96,8.86,101.94,30.26,False
1628,2023-11-25,2023-12-01,77,18,12,2,2,SO-20231628,3,9.95,4.69,3.58,26.27,12.20,False
1629,2024-11-10,2024-11-15,172,43,12,1,,SO-20231629,3,29.10,16.12,0.00,87.30,38.94,False
1630,2024-10-19,2024-10-24,114,46,8,3,1,SO-20231630,5,14.35,5.91,3.59,68.16,38.61,False
1631,2024-08-08,2024-08-12,117,7,1,3,,SO-20231631,3,27.10,16.12,0.00,81.30,32.94,False
1632,2024-02-08,2024-02-11,101,30,10,2,1,SO-20231632,3,23.40,8.35,5.62,64.58,39.53,False
1633,2023-02-01,2023-02-02,47,37,4,2,8,SO-20231633,4,14.25,6.35,4.56,52.44,27.04,False
1634,2023-07-23,2023-07-25,139,31,4,1,6,SO-20231634,6,19.90,11.83,14.33,105.07,34.09,False
1635,2023-11-25,2023-11-29,130,26,1,3,7,SO-20231635,4,33.65,14.44,6.73,127.87,70.11,False
1636,2023-05-02,2023-05-07,48,29,7,2,4,SO-20231636,3,19.15,7.78,2.87,54.58,31.24,False
1637,2023-09-11,2023-09-17,67,10,2,1,4,SO-20231637,4,10.85,5.91,5.21,38.19,14.55,False
1638,2023-02-17,2023-02-22,21,38,9,3,,SO-20231638,7,15.75,7.13,0.00,110.25,60.34,False
1639,2024-09-22,2024-09-23,158,19,1,2,3,SO-20231639,8,11.45,7.53,7.33,84.27,24.03,False
1640,2024-05-08,2024-05-12,9,42,3,2,3,SO-20231640,5,31.60,12.01,12.64,145.36,85.31,False
1641,2023-11-03,2023-11-09,50,38,12,1,7,SO-20231641,7,15.25,7.13,5.34,101.41,51.50,False
1642,2024-03-04,2024-03-10,63,8,2,3,5,SO-20231642,8,31.60,15.46,30.34,222.46,98.78,False
1643,2024-09-09,2024-09-13,102,17,4,2,7,SO-20231643,2,33.80,16.36,5.41,62.19,29.47,False
1644,2024-05-02,2024-05-07,129,17,6,3,3,SO-20231644,7,30.30,16.36,16.97,195.13,80.61,False
1645,2023-08-12,2023-08-13,19,22,4,3,3,SO-20231645,7,24.55,9.57,20.62,151.23,84.24,False
1646,2024-11-01,2024-11-02,36,29,8,1,3,SO-20231646,7,17.40,7.78,6.09,115.71,61.25,False
1647,2023-01-12,2023-01-17,148,5,9,1,3,SO-20231647,8,25.35,12.07,16.22,186.58,90.02,False
1648,2023-07-15,2023-07-20,155,4,11,3,2,SO-20231648,1,19.50,10.58,1.56,17.94,7.36,False
1649,2024-08-29,2024-08-30,97,4,11,1,8,SO-20231649,4,24.50,10.58,4.90,93.10,50.78,False
1650,2023-06-26,2023-06-27,29,5,2,1,,SO-20231650,5,26.35,12.07,0.00,131.75,71.40,False
1651,2023-12-08,2023-12-09,135,4,6,3,8,SO-20231651,1,25.00,10.58,1.25,23.75,13.17,False
1652,2024-01-08,2024-01-14,79,33,5,1,3,SO-20231652,4,28.25,13.50,5.65,107.35,53.35,False
1653,2024-12-19,2024-12-20,146,6,9,1,4,SO-20231653,4,32.10,12.01,15.41,112.99,64.95,False
1654,2024-04-20,2024-04-25,93,19,1,3,,SO-20231654,3,15.95,7.53,0.00,47.85,25.26,False
1655,2024-02-25,2024-02-29,35,44,2,1,,SO-20231655,2,34.60,15.46,0.00,69.20,38.28,False
1656,2024-12-14,2024-12-17,75,37,12,3,8,SO-20231656,8,17.00,6.35,16.32,119.68,68.88,False
1657,2024-04-30,2024-05-03,137,9,3,3,1,SO-20231657,1,11.85,4.91,0.59,11.26,6.35,False
1658,2024-11-22,2024-11-25,111,21,9,3,1,SO-20231658,1,17.05,9.21,0.85,16.20,6.99,False
1659,2024-02-17,2024-02-20,8,40,5,2,7,SO-20231659,8,25.25,10.58,16.16,185.84,101.20,False
1660,2023-06-10,2023-06-13,65,44,9,1,,SO-20231660,4,32.85,15.46,0.00,131.40,69.56,True
1661,2024-03-15,2024-03-16,113,18,4,1,7,SO-20231661,1,15.20,4.69,1.82,13.38,8.69,False
1662,2023-12-01,2023-12-07,160,9,12,3,6,SO-20231662,2,6.91,4.91,1.11,12.71,2.89,True
1663,2024-09-06,2024-09-08,21,28,12,2,6,SO-20231663,8,13.05,6.92,8.35,96.05,40.69,False
1664,2024-06-23,2024-06-27,79,1,5,2,1,SO-20231664,5,15.25,6.35,3.81,72.44,40.69,False
1665,2023-07-12,2023-07-15,48,43,12,3,,SO-20231665,2,31.35,16.12,0.00,62.70,30.46,False
1666,2024-02-21,2024-02-24,27,15,8,3,4,SO-20231666,3,24.20,14.69,5.81,66.79,22.72,False
1667,2024-08-26,2024-08-30,13,30,7,3,3,SO-20231667,2,20.15,8.35,3.22,37.08,20.38,False
1668,2024-08-28,2024-08-30,92,44,8,3,4,SO-20231668,3,37.35,15.46,5.60,106.45,60.07,False
1669,2024-07-14,2024-07-19,119,27,11,1,7,SO-20231669,6,11.80,6.10,3.54,67.26,30.66,False
1670,2023-10-12,2023-10-18,29,36,7,3,3,SO-20231670,1,11.90,5.70,0.95,10.95,5.25,False
1671,2023-07-24,2023-07-28,55,27,2,1,,SO-20231671,3,8.10,6.10,0.00,24.30,6.00,False
1672,2024-01-31,2024-02-03,61,40,8,1,6,SO-20231672,1,25.00,10.58,3.00,22.00,11.42,False
1673,2023-06-10,2023-06-15,157,9,8,2,1,SO-20231673,5,6.91,4.91,4.15,30.40,5.85,False
1674,2024-11-09,2024-11-10,12,36,2,2,2,SO-20231674,1,15.40,5.70,1.23,14.17,8.47,False
1675,2023-01-19,2023-01-25,1,42,6,3,7,SO-20231675,1,31.60,12.01,1.58,30.02,18.01,False
1676,2024-11-16,2024-11-17,170,10,12,1,6,SO-20231676,5,10.60,5.91,6.36,46.64,17.09,False
1677,2024-04-29,2024-04-30,111,28,8,2,4,SO-20231677,6,20.30,6.92,9.74,112.06,70.54,False
1678,2024-09-02,2024-09-03,132,35,11,3,,SO-20231678,6,37.75,17.55,0.00,226.50,121.20,False
1679,2023-02-12,2023-02-16,8,34,4,2,,SO-20231679,6,34.00,13.23,0.00,204.00,124.62,False
1680,2024-11-18,2024-11-19,118,8,9,1,5,SO-20231680,2,39.10,15.46,6.26,71.94,41.02,False
1681,2023-12-31,2024-01-03,64,21,12,1,5,SO-20231681,2,16.80,9.21,4.03,29.57,11.15,False
1682,2024-06-26,2024-06-30,66,19,1,3,3,SO-20231682,2,18.45,7.53,4.43,32.47,17.41,False
1683,2024-01-03,2024-01-09,118,24,5,3,6,SO-20231683,3,26.30,13.02,9.47,69.43,30.37,False
1684,2024-02-20,2024-02-25,109,8,5,1,4,SO-20231684,7,37.85,15.46,31.79,233.16,124.94,True
1685,2023-03-13,2023-03-18,90,23,12,2,6,SO-20231685,8,25.30,13.26,24.29,178.11,72.03,False
1686,2023-04-20,2023-04-23,127,40,3,3,2,SO-20231686,6,26.25,10.58,18.90,138.60,75.12,False
1687,2024-11-23,2024-11-27,16,1,8,3,6,SO-20231687,4,12.75,6.35,2.55,48.45,23.05,False
1688,2023-09-28,2023-09-29,115,1,2,3,3,SO-20231688,2,12.50,6.35,2.00,23.00,10.30,False
1689,2024-06-29,2024-07-03,131,10,6,3,8,SO-20231689,2,11.35,5.91,1.14,21.56,9.74,False
1690,2023-09-10,2023-09-14,80,12,5,1,,SO-20231690,3,22.10,9.36,0.00,66.30,38.22,False
1691,2023-01-17,2023-01-20,119,46,12,1,2,SO-20231691,7,12.10,5.91,10.16,74.54,33.17,False
1692,2023-05-14,2023-05-20,68,41,8,3,7,SO-20231692,1,27.35,12.07,1.37,25.98,13.91,False
1693,2024-10-08,2024-10-11,158,31,5,1,5,SO-20231693,6,19.40,11.83,9.31,107.09,36.11,False
1694,2024-11-11,2024-11-14,161,29,8,1,5,SO-20231694,2,13.15,7.78,1.32,24.98,9.42,False
