ActualKey,Date,DepartmentKey,CostCenterKey,AccountKey,ScenarioKey,Amount,FTE,CommentCode
9436,2025-02-01,2,3,4,1,61748.21,2.10,SEASONAL
9437,2025-02-01,2,3,5,1,65859.45,3.15,SEASONAL
9438,2025-02-01,2,3,6,1,72020.69,2.35,SEASONAL
9439,2025-02-01,2,3,7,1,78256.93,1.40,PROJECT
9440,2025-02-01,2,3,8,1,83293.17,3.55,PROJECT
9441,2025-02-01,2,3,9,1,89379.41,1.90,BASE
9442,2025-02-01,2,3,10,1,54130.37,3.00,SEASONAL
9443,2025-02-01,2,3,11,1,57604.65,2.15,TREND
9444,2025-02-01,2,3,12,1,60053.93,2.10,BASE
9445,2025-02-01,2,3,13,1,62578.21,3.70,BASE
9446,2025-02-01,2,3,14,1,65877.49,3.35,PROJECT
9447,2025-02-01,2,3,15,1,70251.77,3.35,SEASONAL
9448,2025-02-01,2,3,16,1,72276.05,3.40,SEASONAL
9449,2025-02-01,2,3,17,1,75750.33,2.40,PROJECT
9450,2025-02-01,2,3,18,1,78474.61,3.45,TREND
9451,2025-02-01,2,3,19,1,62042.92,3.70,PROJECT
9452,2025-02-01,2,3,20,1,63904.88,1.60,BASE
9453,2025-02-01,2,3,21,1,65666.84,2.60,TREND
9454,2025-02-01,2,3,22,1,69003.80,3.50,BASE
9455,2025-02-01,2,3,23,1,71565.76,1.90,BASE
9456,2025-02-01,2,3,24,1,74102.72,1.55,SEASONAL
9457,2025-02-01,2,3,25,1,76189.68,3.45,PROJECT
9458,2025-02-01,2,3,26,1,77751.64,1.55,BASE
9459,2025-02-01,2,3,27,1,80713.60,2.20,TREND
9460,2025-02-01,2,3,28,1,62312.92,1.40,TREND
9461,2025-02-01,2,3,29,1,63134.39,2.30,SEASONAL
9462,2025-02-01,2,3,30,1,65255.86,1.90,BASE
9463,2025-02-01,2,3,31,1,66627.33,2.65,SEASONAL
9464,2025-02-01,2,3,32,1,69898.80,2.60,SEASONAL
9465,2025-02-01,2,3,33,1,71570.27,1.85,BASE
9466,2025-02-01,2,3,34,1,72941.74,3.15,SEASONAL
9467,2025-02-01,2,3,35,1,75338.21,2.75,PROJECT
9468,2025-02-01,2,3,36,1,76659.68,3.30,SEASONAL
9469,2025-02-01,2,4,1,1,45137.97,1.50,BASE
9470,2025-02-01,2,4,2,1,50949.21,1.85,SEASONAL
9471,2025-02-01,2,4,3,1,55260.45,3.65,TREND
9472,2025-02-01,2,4,4,1,61171.69,3.40,SEASONAL
9473,2025-02-01,2,4,5,1,66432.93,2.00,BASE
9474,2025-02-01,2,4,6,1,71519.17,3.15,SEASONAL
9475,2025-02-01,2,4,7,1,78355.41,3.35,SEASONAL
9476,2025-02-01,2,4,8,1,82641.65,1.45,TREND
9477,2025-02-01,2,4,9,1,89127.89,2.50,TREND
9478,2025-02-01,2,4,10,1,54597.36,2.00,BASE
9479,2025-02-01,2,4,11,1,57421.64,2.60,TREND
9480,2025-02-01,2,4,12,1,59470.92,1.45,BASE
9481,2025-02-01,2,4,13,1,62670.20,2.85,TREND
9482,2025-02-01,2,4,14,1,65894.48,3.15,PROJECT
9483,2025-02-01,2,4,15,1,69093.76,1.35,PROJECT
9484,2025-02-01,2,4,16,1,72168.04,2.30,SEASONAL
9485,2025-02-01,2,4,17,1,75142.32,2.30,TREND
9486,2025-02-01,2,4,18,1,78716.60,3.70,BASE
9487,2025-02-01,2,4,19,1,62474.41,2.05,BASE
9488,2025-02-01,2,4,20,1,64636.37,2.30,PROJECT
9489,2025-02-01,2,4,21,1,65698.33,2.95,PROJECT
9490,2025-02-01,2,4,22,1,68210.29,2.00,SEASONAL
9491,2025-02-01,2,4,23,1,71497.25,3.60,TREND
9492,2025-02-01,2,4,24,1,73984.21,3.75,SEASONAL
9493,2025-02-01,2,4,25,1,75871.17,1.40,SEASONAL
9494,2025-02-01,2,4,26,1,78683.13,2.10,BASE
9495,2025-02-01,2,4,27,1,80545.09,1.50,PROJECT
9496,2025-02-01,2,4,28,1,62086.54,3.25,SEASONAL
9497,2025-02-01,2,4,29,1,64183.01,1.60,SEASONAL
9498,2025-02-01,2,4,30,1,64854.48,3.60,PROJECT
9499,2025-02-01,2,4,31,1,67825.95,1.70,PROJECT
9500,2025-02-01,2,4,32,1,69122.42,3.15,PROJECT
9501,2025-02-01,2,4,33,1,71818.89,1.80,SEASONAL
9502,2025-02-01,2,4,34,1,72115.36,3.05,BASE
9503,2025-02-01,2,4,35,1,74186.83,2.90,TREND
9504,2025-02-01,2,4,36,1,77183.30,2.20,TREND
9505,2025-02-01,3,5,1,1,39749.07,3.10,SEASONAL
9506,2025-02-01,3,5,2,1,44072.95,2.15,TREND
9507,2025-02-01,3,5,3,1,49546.83,1.75,SEASONAL
9508,2025-02-01,3,5,4,1,54770.71,1.80,BASE
9509,2025-02-01,3,5,5,1,59494.59,3.55,BASE
9510,2025-02-01,3,5,6,1,63768.47,2.05,SEASONAL
9511,2025-02-01,3,5,7,1,69917.35,3.80,SEASONAL
9512,2025-02-01,3,5,8,1,74791.23,1.90,SEASONAL
9513,2025-02-01,3,5,9,1,79165.11,2.65,PROJECT
9514,2025-02-01,3,5,10,1,47204.42,3.05,TREND
9515,2025-02-01,3,5,11,1,49928.78,1.90,BASE
9516,2025-02-01,3,5,12,1,53578.14,3.10,BASE
9517,2025-02-01,3,5,13,1,55852.50,3.85,BASE
9518,2025-02-01,3,5,14,1,59151.86,2.70,SEASONAL
9519,2025-02-01,3,5,15,1,61751.22,3.65,PROJECT
9520,2025-02-01,3,5,16,1,64700.58,3.10,BASE
9521,2025-02-01,3,5,17,1,66699.94,3.05,TREND
9522,2025-02-01,3,5,18,1,70724.30,3.55,SEASONAL
9523,2025-02-01,3,5,19,1,54155.25,2.60,BASE
9524,2025-02-01,3,5,20,1,56279.77,3.75,SEASONAL
9525,2025-02-01,3,5,21,1,59454.29,3.75,PROJECT
9526,2025-02-01,3,5,22,1,61653.81,3.95,SEASONAL
9527,2025-02-01,3,5,23,1,63403.33,3.70,TREND
9528,2025-02-01,3,5,24,1,65902.85,3.05,SEASONAL
9529,2025-02-01,3,5,25,1,67527.37,3.95,TREND
9530,2025-02-01,3,5,26,1,70151.89,2.85,BASE
9531,2025-02-01,3,5,27,1,71401.41,4.05,SEASONAL
9532,2025-02-01,3,5,28,1,55950.70,1.90,TREND
9533,2025-02-01,3,5,29,1,57375.34,3.00,SEASONAL
9534,2025-02-01,3,5,30,1,58499.98,2.45,PROJECT
9535,2025-02-01,3,5,31,1,60774.62,2.90,TREND
9536,2025-02-01,3,5,32,1,61599.26,2.20,PROJECT
9537,2025-02-01,3,5,33,1,62323.90,2.40,PROJECT
9538,2025-02-01,3,5,34,1,64323.54,3.45,BASE
9539,2025-02-01,3,5,35,1,66148.18,3.70,SEASONAL
9540,2025-02-01,3,5,36,1,68197.82,2.25,SEASONAL
9541,2025-02-01,3,6,1,1,39989.39,3.05,PROJECT
9542,2025-02-01,3,6,2,1,44938.27,2.10,PROJECT
9543,2025-02-01,3,6,3,1,50187.15,3.55,BASE
9544,2025-02-01,3,6,4,1,54661.03,2.85,TREND
9545,2025-02-01,3,6,5,1,59659.91,3.70,TREND
9546,2025-02-01,3,6,6,1,63908.79,3.40,TREND
9547,2025-02-01,3,6,7,1,69757.67,1.80,TREND
9548,2025-02-01,3,6,8,1,74056.55,2.90,TREND
9549,2025-02-01,3,6,9,1,78705.43,3.90,TREND
9550,2025-02-01,3,6,10,1,48266.75,4.00,BASE
9551,2025-02-01,3,6,11,1,50166.11,2.80,PROJECT
9552,2025-02-01,3,6,12,1,53340.47,2.65,BASE
9553,2025-02-01,3,6,13,1,56889.83,1.85,TREND
9554,2025-02-01,3,6,14,1,59739.19,3.30,TREND
9555,2025-02-01,3,6,15,1,62663.55,1.80,PROJECT
9556,2025-02-01,3,6,16,1,64762.91,2.55,TREND
9557,2025-02-01,3,6,17,1,67387.27,1.80,TREND
9558,2025-02-01,3,6,18,1,70761.63,4.00,BASE
9559,2025-02-01,3,6,19,1,55508.24,3.55,PROJECT
9560,2025-02-01,3,6,20,1,56332.76,2.70,PROJECT
9561,2025-02-01,3,6,21,1,58682.28,3.05,PROJECT
9562,2025-02-01,3,6,22,1,60756.80,2.85,PROJECT
9563,2025-02-01,3,6,23,1,63831.32,3.50,PROJECT
9564,2025-02-01,3,6,24,1,65355.84,2.85,SEASONAL
9565,2025-02-01,3,6,25,1,66930.36,3.05,BASE
9566,2025-02-01,3,6,26,1,69479.88,3.40,PROJECT
9567,2025-02-01,3,6,27,1,71829.40,3.90,SEASONAL
9568,2025-02-01,3,6,28,1,54996.69,1.90,SEASONAL
9569,2025-02-01,3,6,29,1,56046.33,2.00,PROJECT
9570,2025-02-01,3,6,30,1,58520.97,2.40,SEASONAL
9571,2025-02-01,3,6,31,1,59770.61,2.20,SEASONAL
9572,2025-02-01,3,6,32,1,61070.25,1.95,TREND
9573,2025-02-01,3,6,33,1,62794.89,3.70,PROJECT
9574,2025-02-01,3,6,34,1,64219.53,2.15,TREND
9575,2025-02-01,3,6,35,1,65469.17,2.60,TREND
9576,2025-02-01,3,6,36,1,68593.81,3.60,PROJECT
9577,2025-02-01,4,7,1,1,40579.71,0.75,PROJECT
9578,2025-02-01,4,7,2,1,44053.59,0.80,BASE
9579,2025-02-01,4,7,3,1,49327.47,0.70,SEASONAL
9580,2025-02-01,4,7,4,1,54326.35,2.50,SEASONAL
9581,2025-02-01,4,7,5,1,59375.23,0.60,BASE
9582,2025-02-01,4,7,6,1,63599.11,1.35,BASE
9583,2025-02-01,4,7,7,1,69347.99,2.30,SEASONAL
9584,2025-02-01,4,7,8,1,73496.87,2.50,TREND
9585,2025-02-01,4,7,9,1,78420.75,1.50,SEASONAL
9586,2025-02-01,4,7,10,1,48704.07,0.95,SEASONAL
9587,2025-02-01,4,7,11,1,51153.43,1.35,BASE
9588,2025-02-01,4,7,12,1,52852.79,0.80,PROJECT
9589,2025-02-01,4,7,13,1,56427.15,1.60,SEASONAL
9590,2025-02-01,4,7,14,1,59551.51,1.20,BASE
9591,2025-02-01,4,7,15,1,62075.87,1.15,PROJECT
9592,2025-02-01,4,7,16,1,64500.23,0.65,TREND
9593,2025-02-01,4,7,17,1,68224.59,2.40,SEASONAL
9594,2025-02-01,4,7,18,1,70723.95,2.80,BASE
9595,2025-02-01,4,7,19,1,55061.24,1.60,PROJECT
9596,2025-02-01,4,7,20,1,56135.76,1.70,SEASONAL
9597,2025-02-01,4,7,21,1,59335.28,1.70,TREND
9598,2025-02-01,4,7,22,1,61484.80,2.80,BASE
9599,2025-02-01,4,7,23,1,63409.32,1.90,BASE
9600,2025-02-01,4,7,24,1,64733.84,1.05,SEASONAL
9601,2025-02-01,4,7,25,1,67533.36,1.40,TREND
9602,2025-02-01,4,7,26,1,69432.88,2.60,BASE
9603,2025-02-01,4,7,27,1,72507.40,2.85,TREND
9604,2025-02-01,4,7,28,1,55217.69,2.10,SEASONAL
9605,2025-02-01,4,7,29,1,57442.33,2.45,TREND
9606,2025-02-01,4,7,30,1,58241.97,2.40,PROJECT
9607,2025-02-01,4,7,31,1,59891.61,0.85,PROJECT
9608,2025-02-01,4,7,32,1,60766.25,0.55,PROJECT
9609,2025-02-01,4,7,33,1,62890.89,1.05,SEASONAL
9610,2025-02-01,4,7,34,1,64365.53,2.95,BASE
9611,2025-02-01,4,7,35,1,66540.17,2.45,SEASONAL
9612,2025-02-01,4,7,36,1,68239.81,1.80,TREND
9613,2025-02-01,4,8,1,1,39095.03,0.65,SEASONAL
9614,2025-02-01,4,8,2,1,44743.91,1.45,PROJECT
9615,2025-02-01,4,8,3,1,49292.79,0.55,BASE
9616,2025-02-01,4,8,4,1,55341.67,2.45,TREND
9617,2025-02-01,4,8,5,1,58765.55,1.30,SEASONAL
9618,2025-02-01,4,8,6,1,64214.43,0.85,PROJECT
9619,2025-02-01,4,8,7,1,69513.31,2.50,BASE
9620,2025-02-01,4,8,8,1,74237.19,0.90,TREND
9621,2025-02-01,4,8,9,1,79411.07,1.30,BASE
9622,2025-02-01,4,8,10,1,47216.40,0.90,TREND
9623,2025-02-01,4,8,11,1,50365.76,1.15,TREND
9624,2025-02-01,4,8,12,1,53940.12,2.65,PROJECT
9625,2025-02-01,4,8,13,1,57114.48,2.70,TREND
9626,2025-02-01,4,8,14,1,58338.84,1.10,SEASONAL
9627,2025-02-01,4,8,15,1,62238.20,2.85,TREND
9628,2025-02-01,4,8,16,1,63987.56,1.65,BASE
9629,2025-02-01,4,8,17,1,67711.92,2.65,TREND
9630,2025-02-01,4,8,18,1,70061.28,2.95,BASE
9631,2025-02-01,4,8,19,1,55689.23,1.50,BASE
9632,2025-02-01,4,8,20,1,57313.75,2.55,SEASONAL
9633,2025-02-01,4,8,21,1,59413.27,0.55,TREND
9634,2025-02-01,4,8,22,1,61962.79,0.60,PROJECT
9635,2025-02-01,4,8,23,1,63012.31,0.70,SEASONAL
9636,2025-02-01,4,8,24,1,65436.83,2.70,SEASONAL
9637,2025-02-01,4,8,25,1,67911.35,1.80,BASE
9638,2025-02-01,4,8,26,1,69510.87,2.15,TREND
9639,2025-02-01,4,8,27,1,70885.39,2.55,BASE
9640,2025-02-01,4,8,28,1,56013.68,1.95,TREND
9641,2025-02-01,4,8,29,1,57013.32,2.70,PROJECT
9642,2025-02-01,4,8,30,1,58962.96,1.25,BASE
9643,2025-02-01,4,8,31,1,60387.60,1.30,SEASONAL
9644,2025-02-01,4,8,32,1,61012.24,1.05,PROJECT
9645,2025-02-01,4,8,33,1,63961.88,1.80,SEASONAL
9646,2025-02-01,4,8,34,1,65061.52,1.45,BASE
9647,2025-02-01,4,8,35,1,65886.16,2.85,PROJECT
9648,2025-02-01,4,8,36,1,68710.80,1.45,PROJECT
9649,2025-02-01,5,9,1,1,38046.32,2.05,PROJECT
9650,2025-02-01,5,9,2,1,41993.61,1.10,TREND
9651,2025-02-01,5,9,3,1,47240.90,2.20,TREND
9652,2025-02-01,5,9,4,1,51538.19,1.15,PROJECT
9653,2025-02-01,5,9,5,1,56210.47,1.50,BASE
9654,2025-02-01,5,9,6,1,60257.76,2.70,TREND
9655,2025-02-01,5,9,7,1,65080.05,2.35,PROJECT
9656,2025-02-01,5,9,8,1,69327.34,3.05,PROJECT
9657,2025-02-01,5,9,9,1,74199.63,1.70,TREND
9658,2025-02-01,5,9,10,1,44951.81,1.75,TREND
9659,2025-02-01,5,9,11,1,47464.54,1.55,BASE
9660,2025-02-01,5,9,12,1,49502.28,1.60,PROJECT
9661,2025-02-01,5,9,13,1,52665.02,1.25,PROJECT
9662,2025-02-01,5,9,14,1,56127.75,2.00,SEASONAL
9663,2025-02-01,5,9,15,1,57665.49,3.00,TREND
9664,2025-02-01,5,9,16,1,61103.22,1.95,PROJECT
9665,2025-02-01,5,9,17,1,63515.96,1.20,PROJECT
9666,2025-02-01,5,9,18,1,65228.70,1.40,BASE
9667,2025-02-01,5,9,19,1,51931.07,2.90,PROJECT
9668,2025-02-01,5,9,20,1,53040.63,2.30,TREND
9669,2025-02-01,5,9,21,1,55775.18,3.30,PROJECT
9670,2025-02-01,5,9,22,1,57659.73,2.70,TREND
9671,2025-02-01,5,9,23,1,59794.28,1.35,PROJECT
9672,2025-02-01,5,9,24,1,60728.83,2.00,PROJECT
9673,2025-02-01,5,9,25,1,62313.39,1.55,TREND
9674,2025-02-01,5,9,26,1,65422.94,2.35,PROJECT
9675,2025-02-01,5,9,27,1,67107.49,2.80,TREND
9676,2025-02-01,5,9,28,1,51294.03,1.95,TREND
9677,2025-02-01,5,9,29,1,52563.70,1.75,PROJECT
9678,2025-02-01,5,9,30,1,54108.36,2.20,SEASONAL
9679,2025-02-01,5,9,31,1,56078.02,3.30,SEASONAL
9680,2025-02-01,5,9,32,1,58397.69,2.00,TREND
9681,2025-02-01,5,9,33,1,59642.35,3.15,BASE
9682,2025-02-01,5,9,34,1,60037.02,3.25,TREND
9683,2025-02-01,5,9,35,1,62531.68,3.00,SEASONAL
9684,2025-02-01,5,9,36,1,63526.34,3.20,BASE
9685,2025-02-01,5,10,1,1,37932.29,2.80,PROJECT
9686,2025-02-01,5,10,2,1,41279.57,2.45,SEASONAL
9687,2025-02-01,5,10,3,1,46376.86,3.20,TREND
9688,2025-02-01,5,10,4,1,50924.15,2.00,PROJECT
9689,2025-02-01,5,10,5,1,54796.44,2.50,BASE
9690,2025-02-01,5,10,6,1,60143.73,1.75,SEASONAL
9691,2025-02-01,5,10,7,1,64566.01,1.75,TREND
9692,2025-02-01,5,10,8,1,69363.30,1.30,BASE
9693,2025-02-01,5,10,9,1,73710.59,2.45,SEASONAL
9694,2025-02-01,5,10,10,1,44436.64,3.00,SEASONAL
9695,2025-02-01,5,10,11,1,47274.38,2.60,SEASONAL
9696,2025-02-01,5,10,12,1,50237.12,2.05,SEASONAL
9697,2025-02-01,5,10,13,1,52174.85,2.80,PROJECT
9698,2025-02-01,5,10,14,1,56112.59,1.30,SEASONAL
9699,2025-02-01,5,10,15,1,58000.32,3.10,BASE
9700,2025-02-01,5,10,16,1,60663.06,2.40,TREND
9701,2025-02-01,5,10,17,1,63300.80,1.95,PROJECT
9702,2025-02-01,5,10,18,1,65013.53,1.35,TREND
9703,2025-02-01,5,10,19,1,51432.20,1.20,TREND
9704,2025-02-01,5,10,20,1,53941.75,1.30,BASE
9705,2025-02-01,5,10,21,1,55601.31,2.65,SEASONAL
9706,2025-02-01,5,10,22,1,57785.86,1.10,SEASONAL
9707,2025-02-01,5,10,23,1,58495.41,1.60,PROJECT
9708,2025-02-01,5,10,24,1,61779.96,2.20,SEASONAL
9709,2025-02-01,5,10,25,1,62564.51,2.35,SEASONAL
9710,2025-02-01,5,10,26,1,65299.07,3.00,SEASONAL
9711,2025-02-01,5,10,27,1,66533.62,1.00,PROJECT
9712,2025-02-01,5,10,28,1,51188.63,3.20,PROJECT
9713,2025-02-01,5,10,29,1,53908.29,3.20,SEASONAL
9714,2025-02-01,5,10,30,1,54527.96,1.45,PROJECT
9715,2025-02-01,5,10,31,1,56722.62,2.80,BASE
9716,2025-02-01,5,10,32,1,58042.28,1.85,SEASONAL
9717,2025-02-01,5,10,33,1,59111.95,0.95,SEASONAL
9718,2025-02-01,5,10,34,1,60331.61,2.50,PROJECT
9719,2025-02-01,5,10,35,1,62576.28,1.65,TREND
9720,2025-02-01,5,10,36,1,63795.94,1.60,BASE
9721,2025-02-01,6,11,1,1,37268.25,2.95,TREND
9722,2025-02-01,6,11,2,1,42615.54,1.95,PROJECT
9723,2025-02-01,6,11,3,1,47287.83,3.70,BASE
9724,2025-02-01,6,11,4,1,51685.11,3.25,PROJECT
9725,2025-02-01,6,11,5,1,55932.40,3.00,PROJECT
9726,2025-02-01,6,11,6,1,60229.69,3.75,TREND
9727,2025-02-01,6,11,7,1,64426.98,2.30,TREND
9728,2025-02-01,6,11,8,1,69949.27,2.30,BASE
9729,2025-02-01,6,11,9,1,74346.55,3.10,TREND
9730,2025-02-01,6,11,10,1,44196.48,3.00,BASE
9731,2025-02-01,6,11,11,1,47409.22,3.05,TREND
9732,2025-02-01,6,11,12,1,50796.95,3.70,TREND
9733,2025-02-01,6,11,13,1,52659.69,2.50,BASE
9734,2025-02-01,6,11,14,1,55472.43,3.10,SEASONAL
9735,2025-02-01,6,11,15,1,58510.16,2.30,TREND
9736,2025-02-01,6,11,16,1,60347.90,2.55,PROJECT
9737,2025-02-01,6,11,17,1,63510.63,3.65,PROJECT
9738,2025-02-01,6,11,18,1,65273.37,1.60,BASE
9739,2025-02-01,6,11,19,1,50533.33,3.05,BASE
9740,2025-02-01,6,11,20,1,53217.88,1.50,TREND
9741,2025-02-01,6,11,21,1,55077.43,2.90,BASE
9742,2025-02-01,6,11,22,1,57111.98,3.00,TREND
9743,2025-02-01,6,11,23,1,59671.54,2.90,TREND
9744,2025-02-01,6,11,24,1,60781.09,2.55,PROJECT
9745,2025-02-01,6,11,25,1,62315.64,3.25,BASE
9746,2025-02-01,6,11,26,1,65425.19,3.65,BASE
9747,2025-02-01,6,11,27,1,67309.74,2.80,SEASONAL
9748,2025-02-01,6,11,28,1,51983.22,3.10,PROJECT
9749,2025-02-01,6,11,29,1,53177.89,2.05,PROJECT
9750,2025-02-01,6,11,30,1,54222.55,2.25,TREND
9751,2025-02-01,6,11,31,1,55392.21,1.65,SEASONAL
9752,2025-02-01,6,11,32,1,57461.88,1.75,SEASONAL
9753,2025-02-01,6,11,33,1,59856.54,3.55,PROJECT
9754,2025-02-01,6,11,34,1,60401.21,1.90,TREND
9755,2025-02-01,6,11,35,1,61195.87,1.75,TREND
9756,2025-02-01,6,11,36,1,64115.53,2.05,SEASONAL
9757,2025-02-01,6,12,1,1,36854.21,1.40,SEASONAL
9758,2025-02-01,6,12,2,1,41926.50,2.20,SEASONAL
9759,2025-02-01,6,12,3,1,46973.79,1.80,SEASONAL
9760,2025-02-01,6,12,4,1,50821.08,2.35,PROJECT
9761,2025-02-01,6,12,5,1,55193.37,1.50,BASE
9762,2025-02-01,6,12,6,1,59665.65,3.20,BASE
9763,2025-02-01,6,12,7,1,65437.94,2.10,SEASONAL
9764,2025-02-01,6,12,8,1,68760.23,2.20,BASE
9765,2025-02-01,6,12,9,1,73657.52,1.50,BASE
9766,2025-02-01,6,12,10,1,45181.32,3.30,PROJECT
9767,2025-02-01,6,12,11,1,47994.05,3.40,BASE
9768,2025-02-01,6,12,12,1,50581.79,1.40,PROJECT
9769,2025-02-01,6,12,13,1,52169.53,3.25,SEASONAL
9770,2025-02-01,6,12,14,1,55632.26,1.55,PROJECT
9771,2025-02-01,6,12,15,1,57395.00,2.00,SEASONAL
9772,2025-02-01,6,12,16,1,60807.73,3.05,BASE
9773,2025-02-01,6,12,17,1,63520.47,2.75,BASE
9774,2025-02-01,6,12,18,1,66608.21,2.80,TREND
9775,2025-02-01,6,12,19,1,51659.46,1.50,TREND
9776,2025-02-01,6,12,20,1,53294.01,2.30,TREND
9777,2025-02-01,6,12,21,1,54453.56,2.65,PROJECT
9778,2025-02-01,6,12,22,1,56613.11,1.80,SEASONAL
9779,2025-02-01,6,12,23,1,59272.66,3.35,TREND
9780,2025-02-01,6,12,24,1,61232.22,2.15,BASE
9781,2025-02-01,6,12,25,1,63691.77,2.45,TREND
9782,2025-02-01,6,12,26,1,64226.32,2.90,TREND
9783,2025-02-01,6,12,27,1,66485.87,1.35,TREND
9784,2025-02-01,6,12,28,1,52477.82,3.35,SEASONAL
9785,2025-02-01,6,12,29,1,53772.48,3.65,SEASONAL
9786,2025-02-01,6,12,30,1,54992.15,3.20,BASE
9787,2025-02-01,6,12,31,1,55411.81,1.95,PROJECT
9788,2025-02-01,6,12,32,1,57681.47,3.50,TREND
9789,2025-02-01,6,12,33,1,58801.14,2.85,SEASONAL
9790,2025-02-01,6,12,34,1,60320.80,1.80,SEASONAL
9791,2025-02-01,6,12,35,1,61165.47,3.35,PROJECT
9792,2025-02-01,6,12,36,1,64235.13,2.70,BASE
9793,2025-02-01,7,13,1,1,39526.26,3.20,PROJECT
9794,2025-02-01,7,13,2,1,43843.49,4.05,BASE
9795,2025-02-01,7,13,3,1,49985.72,3.00,BASE
9796,2025-02-01,7,13,4,1,53477.95,2.15,BASE
9797,2025-02-01,7,13,5,1,58895.19,3.45,SEASONAL
9798,2025-02-01,7,13,6,1,63237.42,2.25,SEASONAL
9799,2025-02-01,7,13,7,1,68779.65,3.50,TREND
9800,2025-02-01,7,13,8,1,73696.88,3.00,SEASONAL
9801,2025-02-01,7,13,9,1,77989.11,1.80,PROJECT
9802,2025-02-01,7,13,10,1,48000.06,2.15,PROJECT
9803,2025-02-01,7,13,11,1,49602.76,3.80,SEASONAL
9804,2025-02-01,7,13,12,1,53255.46,2.70,BASE
9805,2025-02-01,7,13,13,1,56408.17,1.95,TREND
9806,2025-02-01,7,13,14,1,57635.87,4.05,BASE
9807,2025-02-01,7,13,15,1,60888.58,3.90,TREND
9808,2025-02-01,7,13,16,1,63941.28,3.95,TREND
9809,2025-02-01,7,13,17,1,66218.98,1.95,TREND
9810,2025-02-01,7,13,18,1,69271.69,3.30,BASE
9811,2025-02-01,7,13,19,1,53337.04,3.05,PROJECT
9812,2025-02-01,7,13,20,1,56726.57,2.80,TREND
9813,2025-02-01,7,13,21,1,58841.10,3.65,PROJECT
9814,2025-02-01,7,13,22,1,60730.63,2.90,TREND
9815,2025-02-01,7,13,23,1,61520.16,2.50,BASE
9816,2025-02-01,7,13,24,1,65009.68,2.65,PROJECT
9817,2025-02-01,7,13,25,1,66624.21,3.55,PROJECT
9818,2025-02-01,7,13,26,1,68663.74,3.40,PROJECT
9819,2025-02-01,7,13,27,1,70203.27,3.15,BASE
9820,2025-02-01,7,13,28,1,54944.60,1.95,BASE
9821,2025-02-01,7,13,29,1,56117.99,3.85,BASE
9822,2025-02-01,7,13,30,1,57391.39,2.85,TREND
9823,2025-02-01,7,13,31,1,59464.78,2.00,TREND
9824,2025-02-01,7,13,32,1,60838.18,3.70,PROJECT
9825,2025-02-01,7,13,33,1,61511.58,3.65,PROJECT
9826,2025-02-01,7,13,34,1,63759.97,1.75,SEASONAL
9827,2025-02-01,7,13,35,1,64758.37,2.20,PROJECT
9828,2025-02-01,7,13,36,1,66806.76,2.85,SEASONAL
9829,2025-02-01,7,14,1,1,38915.49,2.20,SEASONAL
9830,2025-02-01,7,14,2,1,44882.72,2.65,TREND
9831,2025-02-01,7,14,3,1,48949.95,2.50,SEASONAL
9832,2025-02-01,7,14,4,1,54567.18,3.90,SEASONAL
9833,2025-02-01,7,14,5,1,59134.42,1.95,TREND
9834,2025-02-01,7,14,6,1,64126.65,3.95,SEASONAL
9835,2025-02-01,7,14,7,1,69368.88,3.85,BASE
9836,2025-02-01,7,14,8,1,72561.11,3.10,SEASONAL
9837,2025-02-01,7,14,9,1,78753.34,2.75,PROJECT
9838,2025-02-01,7,14,10,1,48186.76,3.15,TREND
9839,2025-02-01,7,14,11,1,50714.46,4.10,PROJECT
9840,2025-02-01,7,14,12,1,52492.17,1.85,SEASONAL
9841,2025-02-01,7,14,13,1,56044.87,2.15,SEASONAL
9842,2025-02-01,7,14,14,1,59022.57,2.90,SEASONAL
9843,2025-02-01,7,14,15,1,61125.28,2.70,SEASONAL
9844,2025-02-01,7,14,16,1,63252.98,2.50,SEASONAL
9845,2025-02-01,7,14,17,1,66905.69,2.70,BASE
9846,2025-02-01,7,14,18,1,69258.39,2.80,BASE
9847,2025-02-01,7,14,19,1,54114.57,2.40,BASE
9848,2025-02-01,7,14,20,1,55629.10,3.90,PROJECT
9849,2025-02-01,7,14,21,1,59068.63,3.85,TREND
9850,2025-02-01,7,14,22,1,59858.15,2.05,PROJECT
9851,2025-02-01,7,14,23,1,63022.68,3.00,PROJECT
9852,2025-02-01,7,14,24,1,64662.21,4.05,SEASONAL
9853,2025-02-01,7,14,25,1,66151.74,2.35,TREND
9854,2025-02-01,7,14,26,1,69316.27,2.95,BASE
9855,2025-02-01,7,14,27,1,70305.79,3.75,BASE
9856,2025-02-01,7,14,28,1,55390.24,3.40,SEASONAL
9857,2025-02-01,7,14,29,1,56888.64,2.50,SEASONAL
9858,2025-02-01,7,14,30,1,57012.03,2.05,BASE
9859,2025-02-01,7,14,31,1,59435.43,2.60,PROJECT
9860,2025-02-01,7,14,32,1,61308.83,3.60,PROJECT
9861,2025-02-01,7,14,33,1,62657.22,3.30,TREND
9862,2025-02-01,7,14,34,1,64130.62,2.45,SEASONAL
9863,2025-02-01,7,14,35,1,64829.01,2.05,BASE
9864,2025-02-01,7,14,36,1,67102.41,3.20,SEASONAL
9865,2025-02-01,8,15,1,1,39029.72,2.35,PROJECT
9866,2025-02-01,8,15,2,1,44046.95,1.50,SEASONAL
