BudgetKey,Date,DepartmentKey,AccountKey,ScenarioKey,BudgetAmount,BudgetFTE
4851,2025-02-01,5,27,2,52074.00,2.35
4852,2025-02-01,5,28,2,44255.00,1.40
4853,2025-02-01,5,29,2,45257.00,1.45
4854,2025-02-01,5,30,2,46384.00,2.55
4855,2025-02-01,5,31,2,47536.00,1.00
4856,2025-02-01,5,32,2,48663.00,2.30
4857,2025-02-01,5,33,2,49815.00,0.90
4858,2025-02-01,5,34,2,50767.00,1.50
4859,2025-02-01,5,35,2,51569.00,2.15
4860,2025-02-01,5,36,2,52346.00,1.65
4861,2025-02-01,6,1,2,34003.00,1.45
4862,2025-02-01,6,2,2,37198.00,1.60
4863,2025-02-01,6,3,2,40893.00,2.25
4864,2025-02-01,6,4,2,44413.00,2.60
4865,2025-02-01,6,5,2,47458.00,2.50
4866,2025-02-01,6,6,2,49578.00,3.00
4867,2025-02-01,6,7,2,52723.00,1.90
4868,2025-02-01,6,8,2,55843.00,2.15
4869,2025-02-01,6,9,2,59463.00,2.25
4870,2025-02-01,6,10,2,37599.00,1.50
4871,2025-02-01,6,11,2,39134.00,2.50
4872,2025-02-01,6,12,2,40394.00,2.15
4873,2025-02-01,6,13,2,42254.00,2.15
4874,2025-02-01,6,14,2,44614.00,1.80
4875,2025-02-01,6,15,2,46299.00,1.50
4876,2025-02-01,6,16,2,48709.00,1.45
4877,2025-02-01,6,17,2,49869.00,1.85
4878,2025-02-01,6,18,2,52629.00,3.00
4879,2025-02-01,6,19,2,41183.40,1.45
4880,2025-02-01,6,20,2,42424.40,2.70
4881,2025-02-01,6,21,2,43440.40,2.90
4882,2025-02-01,6,22,2,45181.40,2.40
4883,2025-02-01,6,23,2,46497.40,2.85
4884,2025-02-01,6,24,2,47863.40,2.75
4885,2025-02-01,6,25,2,49754.40,2.80
4886,2025-02-01,6,26,2,51495.40,1.95
4887,2025-02-01,6,27,2,52586.40,2.15
4888,2025-02-01,6,28,2,43852.80,1.85
4889,2025-02-01,6,29,2,44404.80,1.45
4890,2025-02-01,6,30,2,45956.80,2.25
4891,2025-02-01,6,31,2,47333.80,2.50
4892,2025-02-01,6,32,2,48160.80,1.40
4893,2025-02-01,6,33,2,49437.80,2.25
4894,2025-02-01,6,34,2,50614.80,2.25
4895,2025-02-01,6,35,2,52041.80,3.00
4896,2025-02-01,6,36,2,53218.80,1.90
4897,2025-02-01,7,1,2,34671.00,2.60
4898,2025-02-01,7,2,2,38041.00,3.25
4899,2025-02-01,7,3,2,40786.00,3.00
4900,2025-02-01,7,4,2,43931.00,1.70
4901,2025-02-01,7,5,2,47201.00,2.75
4902,2025-02-01,7,6,2,49971.00,3.05
4903,2025-02-01,7,7,2,53391.00,2.75
4904,2025-02-01,7,8,2,56611.00,2.70
4905,2025-02-01,7,9,2,59631.00,2.75
4906,2025-02-01,7,10,2,36953.00,2.95
4907,2025-02-01,7,11,2,39663.00,2.45
4908,2025-02-01,7,12,2,41973.00,1.90
4909,2025-02-01,7,13,2,43583.00,2.75
4910,2025-02-01,7,14,2,44693.00,2.35
4911,2025-02-01,7,15,2,47203.00,2.30
4912,2025-02-01,7,16,2,48388.00,3.00
4913,2025-02-01,7,17,2,50023.00,2.35
4914,2025-02-01,7,18,2,52133.00,3.15
4915,2025-02-01,7,19,2,41895.80,2.35
4916,2025-02-01,7,20,2,42661.80,1.80
4917,2025-02-01,7,21,2,43602.80,3.20
4918,2025-02-01,7,22,2,45393.80,2.15
4919,2025-02-01,7,23,2,47359.80,2.40
4920,2025-02-01,7,24,2,48500.80,3.25
4921,2025-02-01,7,25,2,50516.80,2.45
4922,2025-02-01,7,26,2,51307.80,3.05
4923,2025-02-01,7,27,2,52673.80,2.15
4924,2025-02-01,7,28,2,43650.60,3.15
4925,2025-02-01,7,29,2,44877.60,3.35
4926,2025-02-01,7,30,2,46429.60,2.95
4927,2025-02-01,7,31,2,48081.60,2.75
4928,2025-02-01,7,32,2,48858.60,2.95
4929,2025-02-01,7,33,2,49985.60,1.70
4930,2025-02-01,7,34,2,50912.60,2.50
4931,2025-02-01,7,35,2,51989.60,1.95
4932,2025-02-01,7,36,2,52991.60,2.95
4933,2025-02-01,8,1,2,35814.00,2.75
4934,2025-02-01,8,2,2,38509.00,3.50
4935,2025-02-01,8,3,2,41979.00,3.80
4936,2025-02-01,8,4,2,45149.00,2.80
4937,2025-02-01,8,5,2,47869.00,2.35
4938,2025-02-01,8,6,2,51014.00,2.30
4939,2025-02-01,8,7,2,54659.00,3.45
4940,2025-02-01,8,8,2,57904.00,3.10
4941,2025-02-01,8,9,2,60099.00,2.20
4942,2025-02-01,8,10,2,38132.00,2.40
4943,2025-02-01,8,11,2,40142.00,3.10
4944,2025-02-01,8,12,2,41752.00,3.95
4945,2025-02-01,8,13,2,43937.00,3.20
4946,2025-02-01,8,14,2,45172.00,2.15
4947,2025-02-01,8,15,2,46907.00,3.75
4948,2025-02-01,8,16,2,49092.00,2.25
4949,2025-02-01,8,17,2,50252.00,2.55
4950,2025-02-01,8,18,2,52712.00,3.55
4951,2025-02-01,8,19,2,41858.20,3.70
4952,2025-02-01,8,20,2,43049.20,3.25
4953,2025-02-01,8,21,2,44765.20,3.05
4954,2025-02-01,8,22,2,46031.20,3.65
4955,2025-02-01,8,23,2,47772.20,2.70
4956,2025-02-01,8,24,2,49163.20,3.70
4957,2025-02-01,8,25,2,50104.20,3.75
4958,2025-02-01,8,26,2,51545.20,2.30
4959,2025-02-01,8,27,2,52436.20,2.50
4960,2025-02-01,8,28,2,43848.40,3.80
4961,2025-02-01,8,29,2,45200.40,3.50
4962,2025-02-01,8,30,2,46727.40,3.10
4963,2025-02-01,8,31,2,47504.40,3.30
4964,2025-02-01,8,32,2,48881.40,3.15
4965,2025-02-01,8,33,2,49608.40,2.45
4966,2025-02-01,8,34,2,51660.40,2.55
4967,2025-02-01,8,35,2,52812.40,3.60
4968,2025-02-01,8,36,2,52864.40,2.95
4969,2025-02-01,9,1,2,35907.00,4.05
4970,2025-02-01,9,2,2,38602.00,2.85
4971,2025-02-01,9,3,2,41997.00,4.35
4972,2025-02-01,9,4,2,45617.00,3.10
4973,2025-02-01,9,5,2,48387.00,3.05
4974,2025-02-01,9,6,2,52107.00,3.10
4975,2025-02-01,9,7,2,54627.00,4.35
4976,2025-02-01,9,8,2,57397.00,2.75
4977,2025-02-01,9,9,2,60917.00,4.00
4978,2025-02-01,9,10,2,38061.00,3.00
4979,2025-02-01,9,11,2,40246.00,3.45
4980,2025-02-01,9,12,2,42106.00,4.35
4981,2025-02-01,9,13,2,43616.00,3.95
4982,2025-02-01,9,14,2,45026.00,3.00
4983,2025-02-01,9,15,2,48061.00,3.45
4984,2025-02-01,9,16,2,48996.00,3.15
4985,2025-02-01,9,17,2,51031.00,4.30
4986,2025-02-01,9,18,2,52641.00,3.45
4987,2025-02-01,9,19,2,41670.60,2.90
4988,2025-02-01,9,20,2,43636.60,2.80
4989,2025-02-01,9,21,2,44402.60,4.10
4990,2025-02-01,9,22,2,46443.60,4.40
4991,2025-02-01,9,23,2,47509.60,3.35
4992,2025-02-01,9,24,2,48275.60,4.00
4993,2025-02-01,9,25,2,50316.60,3.30
4994,2025-02-01,9,26,2,51732.60,3.40
4995,2025-02-01,9,27,2,53298.60,3.65
4996,2025-02-01,9,28,2,43871.20,3.50
4997,2025-02-01,9,29,2,45648.20,3.70
4998,2025-02-01,9,30,2,46775.20,4.20
4999,2025-02-01,9,31,2,47952.20,2.85
5000,2025-02-01,9,32,2,48879.20,3.35
5001,2025-02-01,9,33,2,50456.20,2.85
5002,2025-02-01,9,34,2,51233.20,4.30
5003,2025-02-01,9,35,2,52210.20,2.80
5004,2025-02-01,9,36,2,53337.20,2.70
5005,2025-02-01,10,1,2,35950.00,2.05
5006,2025-02-01,10,2,2,39470.00,2.60
5007,2025-02-01,10,3,2,42765.00,1.05
5008,2025-02-01,10,4,2,45410.00,2.20
5009,2025-02-01,10,5,2,48905.00,2.10
5010,2025-02-01,10,6,2,52475.00,2.30
5011,2025-02-01,10,7,2,54695.00,2.30
5012,2025-02-01,10,8,2,58890.00,1.45
5013,2025-02-01,10,9,2,61610.00,2.10
5014,2025-02-01,10,10,2,37790.00,2.10
5015,2025-02-01,10,11,2,40350.00,1.55
5016,2025-02-01,10,12,2,42285.00,1.10
5017,2025-02-01,10,13,2,44170.00,2.35
5018,2025-02-01,10,14,2,45780.00,2.60
5019,2025-02-01,10,15,2,47740.00,1.25
5020,2025-02-01,10,16,2,49625.00,1.20
5021,2025-02-01,10,17,2,51010.00,2.60
5022,2025-02-01,10,18,2,52895.00,1.55
5023,2025-02-01,10,19,2,42608.00,1.75
5024,2025-02-01,10,20,2,43574.00,1.20
5025,2025-02-01,10,21,2,44615.00,1.55
5026,2025-02-01,10,22,2,46081.00,1.55
5027,2025-02-01,10,23,2,48072.00,1.25
5028,2025-02-01,10,24,2,49613.00,0.95
5029,2025-02-01,10,25,2,50754.00,1.30
5030,2025-02-01,10,26,2,52095.00,1.45
5031,2025-02-01,10,27,2,53186.00,1.35
5032,2025-02-01,10,28,2,44144.00,1.65
5033,2025-02-01,10,29,2,45571.00,1.60
5034,2025-02-01,10,30,2,47198.00,1.95
5035,2025-02-01,10,31,2,48500.00,1.75
5036,2025-02-01,10,32,2,49152.00,2.10
5037,2025-02-01,10,33,2,50879.00,2.35
5038,2025-02-01,10,34,2,51531.00,2.60
5039,2025-02-01,10,35,2,52458.00,2.05
5040,2025-02-01,10,36,2,53185.00,2.60
5041,2025-03-01,1,1,2,31763.00,2.05
5042,2025-03-01,1,2,2,35508.00,1.85
5043,2025-03-01,1,3,2,38303.00,1.55
5044,2025-03-01,1,4,2,41723.00,2.55
5045,2025-03-01,1,5,2,44143.00,1.30
5046,2025-03-01,1,6,2,47263.00,1.50
5047,2025-03-01,1,7,2,50358.00,2.80
5048,2025-03-01,1,8,2,54153.00,2.00
5049,2025-03-01,1,9,2,56973.00,1.85
5050,2025-03-01,1,10,2,36479.00,2.90
5051,2025-03-01,1,11,2,37839.00,2.45
5052,2025-03-01,1,12,2,39324.00,2.35
5053,2025-03-01,1,13,2,41234.00,1.60
5054,2025-03-01,1,14,2,43869.00,2.65
5055,2025-03-01,1,15,2,45129.00,2.35
5056,2025-03-01,1,16,2,46989.00,1.40
5057,2025-03-01,1,17,2,49299.00,2.35
5058,2025-03-01,1,18,2,50909.00,1.60
5059,2025-03-01,1,19,2,40571.40,2.05
5060,2025-03-01,1,20,2,41237.40,2.65
5061,2025-03-01,1,21,2,42828.40,1.40
5062,2025-03-01,1,22,2,44144.40,2.65
5063,2025-03-01,1,23,2,46335.40,3.05
5064,2025-03-01,1,24,2,47351.40,1.50
5065,2025-03-01,1,25,2,48592.40,2.25
5066,2025-03-01,1,26,2,50408.40,2.90
5067,2025-03-01,1,27,2,51949.40,1.60
5068,2025-03-01,1,28,2,43463.80,2.50
5069,2025-03-01,1,29,2,44440.80,2.60
5070,2025-03-01,1,30,2,44667.80,1.60
5071,2025-03-01,1,31,2,46269.80,1.80
5072,2025-03-01,1,32,2,48146.80,2.25
5073,2025-03-01,1,33,2,48348.80,2.85
5074,2025-03-01,1,34,2,49350.80,1.75
5075,2025-03-01,1,35,2,51502.80,1.85
5076,2025-03-01,1,36,2,51779.80,2.95
5077,2025-03-01,2,1,2,32281.00,1.75
5078,2025-03-01,2,2,2,35776.00,2.70
5079,2025-03-01,2,3,2,39246.00,2.65
5080,2025-03-01,2,4,2,42266.00,3.35
5081,2025-03-01,2,5,2,45686.00,2.30
5082,2025-03-01,2,6,2,48531.00,3.25
5083,2025-03-01,2,7,2,51701.00,3.30
5084,2025-03-01,2,8,2,54721.00,2.00
5085,2025-03-01,2,9,2,58116.00,3.50
5086,2025-03-01,2,10,2,36033.00,3.00
5087,2025-03-01,2,11,2,37818.00,2.85
5088,2025-03-01,2,12,2,39803.00,2.80
5089,2025-03-01,2,13,2,41363.00,2.80
5090,2025-03-01,2,14,2,43673.00,1.80
5091,2025-03-01,2,15,2,44908.00,1.90
5092,2025-03-01,2,16,2,47968.00,2.00
5093,2025-03-01,2,17,2,49178.00,2.55
5094,2025-03-01,2,18,2,50638.00,3.00
5095,2025-03-01,2,19,2,39708.80,3.30
5096,2025-03-01,2,20,2,41849.80,3.05
5097,2025-03-01,2,21,2,43265.80,2.65
5098,2025-03-01,2,22,2,45081.80,2.45
5099,2025-03-01,2,23,2,45622.80,3.40
5100,2025-03-01,2,24,2,47488.80,2.80
5101,2025-03-01,2,25,2,49429.80,2.60
5102,2025-03-01,2,26,2,49945.80,2.15
5103,2025-03-01,2,27,2,51336.80,3.25
5104,2025-03-01,2,28,2,42786.60,2.35
5105,2025-03-01,2,29,2,43838.60,2.30
5106,2025-03-01,2,30,2,44840.60,2.40
5107,2025-03-01,2,31,2,47067.60,1.80
5108,2025-03-01,2,32,2,47394.60,1.85
5109,2025-03-01,2,33,2,48821.60,1.95
5110,2025-03-01,2,34,2,49673.60,2.10
5111,2025-03-01,2,35,2,51875.60,2.20
5112,2025-03-01,2,36,2,52827.60,1.95
5113,2025-03-01,3,1,2,33199.00,2.20
5114,2025-03-01,3,2,2,36794.00,2.75
5115,2025-03-01,3,3,2,39439.00,2.55
5116,2025-03-01,3,4,2,42634.00,3.45
5117,2025-03-01,3,5,2,45754.00,3.10
5118,2025-03-01,3,6,2,49349.00,2.60
5119,2025-03-01,3,7,2,52044.00,2.45
5120,2025-03-01,3,8,2,55614.00,3.50
5121,2025-03-01,3,9,2,57834.00,3.30
5122,2025-03-01,3,10,2,36037.00,2.85
5123,2025-03-01,3,11,2,38147.00,3.20
5124,2025-03-01,3,12,2,40407.00,2.60
5125,2025-03-01,3,13,2,41692.00,3.65
5126,2025-03-01,3,14,2,43652.00,2.50
5127,2025-03-01,3,15,2,45687.00,2.45
5128,2025-03-01,3,16,2,48172.00,3.40
5129,2025-03-01,3,17,2,49407.00,2.55
5130,2025-03-01,3,18,2,51842.00,2.15
5131,2025-03-01,3,19,2,39921.20,3.15
5132,2025-03-01,3,20,2,41487.20,2.20
5133,2025-03-01,3,21,2,42878.20,2.15
5134,2025-03-01,3,22,2,45244.20,3.00
5135,2025-03-01,3,23,2,46385.20,2.35
5136,2025-03-01,3,24,2,47001.20,3.90
5137,2025-03-01,3,25,2,48892.20,2.60
5138,2025-03-01,3,26,2,50508.20,3.55
5139,2025-03-01,3,27,2,51824.20,2.75
5140,2025-03-01,3,28,2,43759.40,3.05
5141,2025-03-01,3,29,2,44911.40,3.75
5142,2025-03-01,3,30,2,45963.40,3.20
5143,2025-03-01,3,31,2,46365.40,2.70
5144,2025-03-01,3,32,2,47742.40,3.70
5145,2025-03-01,3,33,2,49519.40,2.80
5146,2025-03-01,3,34,2,49646.40,3.35
5147,2025-03-01,3,35,2,51698.40,2.15
5148,2025-03-01,3,36,2,52175.40,3.25
5149,2025-03-01,4,1,2,34242.00,3.60
5150,2025-03-01,4,2,2,36712.00,3.35
5151,2025-03-01,4,3,2,40107.00,2.70
5152,2025-03-01,4,4,2,42502.00,2.95
5153,2025-03-01,4,5,2,45672.00,2.75
5154,2025-03-01,4,6,2,48917.00,3.05
5155,2025-03-01,4,7,2,52412.00,3.70
5156,2025-03-01,4,8,2,55357.00,4.25
5157,2025-03-01,4,9,2,58502.00,3.00
5158,2025-03-01,4,10,2,36241.00,3.85
5159,2025-03-01,4,11,2,38426.00,3.50
5160,2025-03-01,4,12,2,40311.00,3.60
5161,2025-03-01,4,13,2,41971.00,2.80
5162,2025-03-01,4,14,2,44106.00,4.15
5163,2025-03-01,4,15,2,46141.00,3.95
5164,2025-03-01,4,16,2,47851.00,2.75
5165,2025-03-01,4,17,2,50336.00,3.20
5166,2025-03-01,4,18,2,51121.00,3.95
5167,2025-03-01,4,19,2,41283.60,4.25
5168,2025-03-01,4,20,2,42649.60,2.60
5169,2025-03-01,4,21,2,43515.60,3.15
5170,2025-03-01,4,22,2,45631.60,3.20
5171,2025-03-01,4,23,2,45872.60,4.05
5172,2025-03-01,4,24,2,47413.60,3.25
5173,2025-03-01,4,25,2,49204.60,2.60
5174,2025-03-01,4,26,2,50270.60,3.85
5175,2025-03-01,4,27,2,52661.60,3.25
5176,2025-03-01,4,28,2,44082.20,4.05
5177,2025-03-01,4,29,2,44809.20,2.75
5178,2025-03-01,4,30,2,45911.20,3.70
5179,2025-03-01,4,31,2,47363.20,2.95
5180,2025-03-01,4,32,2,47965.20,3.90
5181,2025-03-01,4,33,2,48967.20,3.20
5182,2025-03-01,4,34,2,49944.20,3.35
5183,2025-03-01,4,35,2,51521.20,3.50
5184,2025-03-01,4,36,2,52823.20,3.90
5185,2025-03-01,5,1,2,33810.00,1.85
5186,2025-03-01,5,2,2,37080.00,2.05
5187,2025-03-01,5,3,2,40875.00,2.20
5188,2025-03-01,5,4,2,42995.00,0.95
5189,2025-03-01,5,5,2,46815.00,1.70
5190,2025-03-01,5,6,2,49585.00,1.05
5191,2025-03-01,5,7,2,52630.00,2.35
5192,2025-03-01,5,8,2,55250.00,2.40
5193,2025-03-01,5,9,2,59295.00,1.35
5194,2025-03-01,5,10,2,37520.00,0.95
5195,2025-03-01,5,11,2,39305.00,1.10
5196,2025-03-01,5,12,2,40740.00,1.80
5197,2025-03-01,5,13,2,42450.00,1.95
5198,2025-03-01,5,14,2,44960.00,1.50
5199,2025-03-01,5,15,2,46195.00,1.25
5200,2025-03-01,5,16,2,48380.00,1.75
5201,2025-03-01,5,17,2,50215.00,2.45
5202,2025-03-01,5,18,2,51675.00,1.15
5203,2025-03-01,5,19,2,41146.00,1.00
5204,2025-03-01,5,20,2,41737.00,0.95
5205,2025-03-01,5,21,2,44178.00,1.10
5206,2025-03-01,5,22,2,45544.00,1.70
5207,2025-03-01,5,23,2,46585.00,1.05
5208,2025-03-01,5,24,2,48676.00,2.30
5209,2025-03-01,5,25,2,49892.00,2.10
5210,2025-03-01,5,26,2,50208.00,1.30
5211,2025-03-01,5,27,2,51974.00,1.45
5212,2025-03-01,5,28,2,44255.00,1.10
5213,2025-03-01,5,29,2,44307.00,0.95
5214,2025-03-01,5,30,2,45584.00,1.10
5215,2025-03-01,5,31,2,46986.00,1.40
5216,2025-03-01,5,32,2,47913.00,2.05
5217,2025-03-01,5,33,2,49390.00,2.00
5218,2025-03-01,5,34,2,50467.00,2.45
5219,2025-03-01,5,35,2,52119.00,2.50
5220,2025-03-01,5,36,2,52971.00,0.85
5221,2025-03-01,6,1,2,34478.00,1.35
5222,2025-03-01,6,2,2,38023.00,1.80
5223,2025-03-01,6,3,2,40318.00,2.80
5224,2025-03-01,6,4,2,43238.00,2.20
5225,2025-03-01,6,5,2,47358.00,2.65
5226,2025-03-01,6,6,2,49853.00,1.25
5227,2025-03-01,6,7,2,53798.00,1.30
5228,2025-03-01,6,8,2,56718.00,1.45
5229,2025-03-01,6,9,2,59763.00,1.35
5230,2025-03-01,6,10,2,36774.00,1.85
5231,2025-03-01,6,11,2,39434.00,1.25
5232,2025-03-01,6,12,2,40569.00,1.50
5233,2025-03-01,6,13,2,43279.00,1.75
5234,2025-03-01,6,14,2,44664.00,2.45
5235,2025-03-01,6,15,2,46474.00,2.20
5236,2025-03-01,6,16,2,49034.00,2.30
5237,2025-03-01,6,17,2,50819.00,2.40
5238,2025-03-01,6,18,2,51754.00,1.35
5239,2025-03-01,6,19,2,41083.40,1.70
5240,2025-03-01,6,20,2,43149.40,2.55
5241,2025-03-01,6,21,2,44065.40,2.30
5242,2025-03-01,6,22,2,45081.40,1.70
5243,2025-03-01,6,23,2,46947.40,2.70
5244,2025-03-01,6,24,2,48588.40,3.00
5245,2025-03-01,6,25,2,49504.40,2.55
5246,2025-03-01,6,26,2,50570.40,1.75
5247,2025-03-01,6,27,2,52336.40,3.05
5248,2025-03-01,6,28,2,43527.80,2.20
5249,2025-03-01,6,29,2,45479.80,1.70
5250,2025-03-01,6,30,2,46306.80,1.30
5251,2025-03-01,6,31,2,47408.80,1.85
5252,2025-03-01,6,32,2,47835.80,2.15
5253,2025-03-01,6,33,2,49312.80,2.40
5254,2025-03-01,6,34,2,50714.80,3.00
5255,2025-03-01,6,35,2,51416.80,2.70
5256,2025-03-01,6,36,2,53518.80,1.25
5257,2025-03-01,7,1,2,35221.00,1.80
5258,2025-03-01,7,2,2,38666.00,1.75
5259,2025-03-01,7,3,2,41411.00,2.85
5260,2025-03-01,7,4,2,44406.00,2.00
5261,2025-03-01,7,5,2,47551.00,2.10
5262,2025-03-01,7,6,2,50771.00,3.30
5263,2025-03-01,7,7,2,53291.00,3.40
5264,2025-03-01,7,8,2,56911.00,2.00
5265,2025-03-01,7,9,2,60081.00,2.00
5266,2025-03-01,7,10,2,37553.00,3.45
5267,2025-03-01,7,11,2,40088.00,2.65
5268,2025-03-01,7,12,2,40973.00,2.95
5269,2025-03-01,7,13,2,42933.00,3.05
5270,2025-03-01,7,14,2,44618.00,2.95
5271,2025-03-01,7,15,2,47403.00,2.10
5272,2025-03-01,7,16,2,48938.00,2.15
5273,2025-03-01,7,17,2,50598.00,2.95
5274,2025-03-01,7,18,2,52458.00,3.05
5275,2025-03-01,7,19,2,42020.80,2.40
5276,2025-03-01,7,20,2,43061.80,3.50
5277,2025-03-01,7,21,2,44852.80,2.85
5278,2025-03-01,7,22,2,45193.80,3.40
5279,2025-03-01,7,23,2,47259.80,3.25
5280,2025-03-01,7,24,2,48975.80,2.15
5281,2025-03-01,7,25,2,49816.80,3.10
5282,2025-03-01,7,26,2,51207.80,2.90
5283,2025-03-01,7,27,2,52848.80,2.45
5284,2025-03-01,7,28,2,44625.60,2.80
5285,2025-03-01,7,29,2,44952.60,2.00
5286,2025-03-01,7,30,2,46679.60,3.40
5287,2025-03-01,7,31,2,46856.60,2.50
5288,2025-03-01,7,32,2,49108.60,2.80
5289,2025-03-01,7,33,2,50385.60,3.25
5290,2025-03-01,7,34,2,50762.60,2.85
5291,2025-03-01,7,35,2,51939.60,3.25
5292,2025-03-01,7,36,2,52641.60,3.20
5293,2025-03-01,8,1,2,35364.00,3.05
5294,2025-03-01,8,2,2,39234.00,3.65
5295,2025-03-01,8,3,2,41704.00,3.95
5296,2025-03-01,8,4,2,45049.00,3.55
5297,2025-03-01,8,5,2,47369.00,2.65
5298,2025-03-01,8,6,2,50689.00,3.20
5299,2025-03-01,8,7,2,54459.00,2.25
5300,2025-03-01,8,8,2,57904.00,2.30
5301,2025-03-01,8,9,2,60799.00,3.05
5302,2025-03-01,8,10,2,38007.00,2.40
5303,2025-03-01,8,11,2,39392.00,2.80
5304,2025-03-01,8,12,2,42202.00,3.20
5305,2025-03-01,8,13,2,42812.00,3.25
5306,2025-03-01,8,14,2,44822.00,3.15
5307,2025-03-01,8,15,2,47732.00,2.90
5308,2025-03-01,8,16,2,48967.00,2.60
5309,2025-03-01,8,17,2,51427.00,3.00
5310,2025-03-01,8,18,2,53387.00,3.40
5311,2025-03-01,8,19,2,41508.20,2.90
5312,2025-03-01,8,20,2,42424.20,2.15
5313,2025-03-01,8,21,2,44090.20,3.45
5314,2025-03-01,8,22,2,46231.20,2.65
5315,2025-03-01,8,23,2,46922.20,3.05
5316,2025-03-01,8,24,2,48888.20,2.15
5317,2025-03-01,8,25,2,49479.20,3.50
5318,2025-03-01,8,26,2,51845.20,2.95
5319,2025-03-01,8,27,2,52961.20,2.30
5320,2025-03-01,8,28,2,44348.40,2.30
5321,2025-03-01,8,29,2,45200.40,3.45
5322,2025-03-01,8,30,2,46477.40,3.45
5323,2025-03-01,8,31,2,47579.40,3.45
5324,2025-03-01,8,32,2,48231.40,2.75
5325,2025-03-01,8,33,2,50608.40,2.30
5326,2025-03-01,8,34,2,51235.40,2.45
5327,2025-03-01,8,35,2,51862.40,3.80
5328,2025-03-01,8,36,2,53789.40,3.95
5329,2025-03-01,9,1,2,35982.00,4.20
5330,2025-03-01,9,2,2,39077.00,3.75
5331,2025-03-01,9,3,2,41747.00,2.75
5332,2025-03-01,9,4,2,44867.00,4.30
5333,2025-03-01,9,5,2,48887.00,3.90
5334,2025-03-01,9,6,2,51332.00,4.25
5335,2025-03-01,9,7,2,54277.00,4.00
5336,2025-03-01,9,8,2,57872.00,2.75
5337,2025-03-01,9,9,2,61267.00,3.40
5338,2025-03-01,9,10,2,38486.00,2.60
5339,2025-03-01,9,11,2,40071.00,2.90
5340,2025-03-01,9,12,2,41831.00,4.00
5341,2025-03-01,9,13,2,44391.00,3.10
5342,2025-03-01,9,14,2,45076.00,3.55
5343,2025-03-01,9,15,2,47461.00,3.35
5344,2025-03-01,9,16,2,49121.00,3.05
5345,2025-03-01,9,17,2,50681.00,4.00
5346,2025-03-01,9,18,2,52566.00,2.70
5347,2025-03-01,9,19,2,41270.60,3.15
5348,2025-03-01,9,20,2,42711.60,4.05
5349,2025-03-01,9,21,2,44652.60,3.25
5350,2025-03-01,9,22,2,46618.60,4.15
5351,2025-03-01,9,23,2,47909.60,3.60
5352,2025-03-01,9,24,2,48325.60,3.30
5353,2025-03-01,9,25,2,50191.60,4.30
5354,2025-03-01,9,26,2,51732.60,2.75
5355,2025-03-01,9,27,2,52473.60,4.40
5356,2025-03-01,9,28,2,43771.20,2.75
5357,2025-03-01,9,29,2,45323.20,2.90
5358,2025-03-01,9,30,2,46800.20,4.10
5359,2025-03-01,9,31,2,48177.20,3.15
5360,2025-03-01,9,32,2,49604.20,3.05
5361,2025-03-01,9,33,2,50206.20,3.85
5362,2025-03-01,9,34,2,51308.20,3.95
5363,2025-03-01,9,35,2,52935.20,3.90
5364,2025-03-01,9,36,2,53787.20,2.75
5365,2025-03-01,10,1,2,35975.00,0.85
5366,2025-03-01,10,2,2,39745.00,0.85
5367,2025-03-01,10,3,2,42215.00,1.85
5368,2025-03-01,10,4,2,45710.00,1.10
5369,2025-03-01,10,5,2,49405.00,2.00
5370,2025-03-01,10,6,2,51700.00,1.90
5371,2025-03-01,10,7,2,54695.00,1.55
5372,2025-03-01,10,8,2,58215.00,2.15
5373,2025-03-01,10,9,2,61860.00,1.05
5374,2025-03-01,10,10,2,38815.00,1.55
5375,2025-03-01,10,11,2,40775.00,1.50
5376,2025-03-01,10,12,2,41685.00,1.70
5377,2025-03-01,10,13,2,43495.00,2.55
5378,2025-03-01,10,14,2,45755.00,1.75
5379,2025-03-01,10,15,2,47790.00,1.10
5380,2025-03-01,10,16,2,49275.00,2.45
5381,2025-03-01,10,17,2,51010.00,0.95
5382,2025-03-01,10,18,2,52895.00,0.95
5383,2025-03-01,10,19,2,41633.00,1.00
5384,2025-03-01,10,20,2,43299.00,2.45
5385,2025-03-01,10,21,2,45040.00,1.50
5386,2025-03-01,10,22,2,45981.00,0.90
5387,2025-03-01,10,23,2,47272.00,0.80
5388,2025-03-01,10,24,2,49288.00,1.95
5389,2025-03-01,10,25,2,51154.00,1.75
5390,2025-03-01,10,26,2,51670.00,0.95
5391,2025-03-01,10,27,2,53811.00,2.05
5392,2025-03-01,10,28,2,44769.00,1.25
5393,2025-03-01,10,29,2,46171.00,2.20
5394,2025-03-01,10,30,2,46698.00,2.50
5395,2025-03-01,10,31,2,47975.00,1.60
5396,2025-03-01,10,32,2,49727.00,2.05
5397,2025-03-01,10,33,2,50179.00,1.95
5398,2025-03-01,10,34,2,51131.00,2.10
5399,2025-03-01,10,35,2,53108.00,0.95
5400,2025-03-01,10,36,2,53210.00,1.90
5401,2025-04-01,1,1,2,32163.00,2.85
5402,2025-04-01,1,2,2,35283.00,1.40
5403,2025-04-01,1,3,2,38328.00,1.55
5404,2025-04-01,1,4,2,41773.00,3.05
5405,2025-04-01,1,5,2,44543.00,2.05
5406,2025-04-01,1,6,2,47888.00,2.90
5407,2025-04-01,1,7,2,50658.00,3.00
5408,2025-04-01,1,8,2,54528.00,2.10
