ForecastKey,Date,DepartmentKey,AccountKey,ScenarioKey,ForecastAmount
5154,2025-03-01,4,6,3,49406.17
5155,2025-03-01,4,7,3,52412.00
5156,2025-03-01,4,8,3,54249.86
5157,2025-03-01,4,9,3,59672.04
5158,2025-03-01,4,10,3,35153.77
5159,2025-03-01,4,11,3,39194.52
5160,2025-03-01,4,12,3,41117.22
5161,2025-03-01,4,13,3,40711.87
5162,2025-03-01,4,14,3,45429.18
5163,2025-03-01,4,15,3,45218.18
5164,2025-03-01,4,16,3,48808.02
5165,2025-03-01,4,17,3,50839.36
5166,2025-03-01,4,18,3,49587.37
5167,2025-03-01,4,19,3,40457.93
5168,2025-03-01,4,20,3,42223.10
5169,2025-03-01,4,21,3,43080.44
5170,2025-03-01,4,22,3,44718.97
5171,2025-03-01,4,23,3,44496.42
5172,2025-03-01,4,24,3,48361.87
5173,2025-03-01,4,25,3,50680.74
5174,2025-03-01,4,26,3,49767.89
5175,2025-03-01,4,27,3,53188.22
5176,2025-03-01,4,28,3,42759.73
5177,2025-03-01,4,29,3,45257.29
5178,2025-03-01,4,30,3,45911.20
5179,2025-03-01,4,31,3,47836.83
5180,2025-03-01,4,32,3,47485.55
5181,2025-03-01,4,33,3,49456.87
5182,2025-03-01,4,34,3,51442.53
5183,2025-03-01,4,35,3,52551.62
5184,2025-03-01,4,36,3,52294.97
5185,2025-03-01,5,1,3,34148.10
5186,2025-03-01,5,2,3,37821.60
5187,2025-03-01,5,3,3,41692.50
5188,2025-03-01,5,4,3,42995.00
5189,2025-03-01,5,5,3,45410.55
5190,2025-03-01,5,6,3,49585.00
5191,2025-03-01,5,7,3,54208.90
5192,2025-03-01,5,8,3,54697.50
5193,2025-03-01,5,9,3,58109.10
5194,2025-03-01,5,10,3,37895.20
5195,2025-03-01,5,11,3,40484.15
5196,2025-03-01,5,12,3,39517.80
5197,2025-03-01,5,13,3,41601.00
5198,2025-03-01,5,14,3,44510.40
5199,2025-03-01,5,15,3,45271.10
5200,2025-03-01,5,16,3,49347.60
5201,2025-03-01,5,17,3,49712.85
5202,2025-03-01,5,18,3,53225.25
5203,2025-03-01,5,19,3,40323.08
5204,2025-03-01,5,20,3,40484.89
5205,2025-03-01,5,21,3,43736.22
5206,2025-03-01,5,22,3,44177.68
5207,2025-03-01,5,23,3,45187.45
5208,2025-03-01,5,24,3,50136.28
5209,2025-03-01,5,25,3,48894.16
5210,2025-03-01,5,26,3,51714.24
5211,2025-03-01,5,27,3,50934.52
5212,2025-03-01,5,28,3,44697.55
5213,2025-03-01,5,29,3,42977.79
5214,2025-03-01,5,30,3,46951.52
5215,2025-03-01,5,31,3,47455.86
5216,2025-03-01,5,32,3,48392.13
5217,2025-03-01,5,33,3,50871.70
5218,2025-03-01,5,34,3,50467.00
5219,2025-03-01,5,35,3,52119.00
5220,2025-03-01,5,36,3,54560.13
5221,2025-03-01,6,1,3,35512.34
5222,2025-03-01,6,2,3,38023.00
5223,2025-03-01,6,3,3,39914.82
5224,2025-03-01,6,4,3,43238.00
5225,2025-03-01,6,5,3,48778.74
5226,2025-03-01,6,6,3,48855.94
5227,2025-03-01,6,7,3,55411.94
5228,2025-03-01,6,8,3,56150.82
5229,2025-03-01,6,9,3,61555.89
5230,2025-03-01,6,10,3,36774.00
5231,2025-03-01,6,11,3,38250.98
5232,2025-03-01,6,12,3,41786.07
5233,2025-03-01,6,13,3,44577.37
5234,2025-03-01,6,14,3,45110.64
5235,2025-03-01,6,15,3,47868.22
5236,2025-03-01,6,16,3,48053.32
5237,2025-03-01,6,17,3,51327.19
5238,2025-03-01,6,18,3,51754.00
5239,2025-03-01,6,19,3,39850.90
5240,2025-03-01,6,20,3,43149.40
5241,2025-03-01,6,21,3,43184.09
5242,2025-03-01,6,22,3,43728.96
5243,2025-03-01,6,23,3,46947.40
5244,2025-03-01,6,24,3,48102.52
5245,2025-03-01,6,25,3,49504.40
5246,2025-03-01,6,26,3,50064.70
5247,2025-03-01,6,27,3,50766.31
5248,2025-03-01,6,28,3,44833.63
5249,2025-03-01,6,29,3,44570.20
5250,2025-03-01,6,30,3,47232.94
5251,2025-03-01,6,31,3,45986.54
5252,2025-03-01,6,32,3,47835.80
5253,2025-03-01,6,33,3,49805.93
5254,2025-03-01,6,34,3,49700.50
5255,2025-03-01,6,35,3,51416.80
5256,2025-03-01,6,36,3,54589.18
5257,2025-03-01,7,1,3,35925.42
5258,2025-03-01,7,2,3,39439.32
5259,2025-03-01,7,3,3,41825.11
5260,2025-03-01,7,4,3,43073.82
5261,2025-03-01,7,5,3,46599.98
5262,2025-03-01,7,6,3,51278.71
5263,2025-03-01,7,7,3,51692.27
5264,2025-03-01,7,8,3,57480.11
5265,2025-03-01,7,9,3,60681.81
5266,2025-03-01,7,10,3,37177.47
5267,2025-03-01,7,11,3,38885.36
5268,2025-03-01,7,12,3,40973.00
5269,2025-03-01,7,13,3,41645.01
5270,2025-03-01,7,14,3,45956.54
5271,2025-03-01,7,15,3,46454.94
5272,2025-03-01,7,16,3,49427.38
5273,2025-03-01,7,17,3,51103.98
5274,2025-03-01,7,18,3,54031.74
5275,2025-03-01,7,19,3,40760.18
5276,2025-03-01,7,20,3,41769.95
5277,2025-03-01,7,21,3,44852.80
5278,2025-03-01,7,22,3,44289.92
5279,2025-03-01,7,23,3,47732.40
5280,2025-03-01,7,24,3,49955.32
5281,2025-03-01,7,25,3,49816.80
5282,2025-03-01,7,26,3,52744.03
5283,2025-03-01,7,27,3,53905.78
5284,2025-03-01,7,28,3,43286.83
5285,2025-03-01,7,29,3,44053.55
5286,2025-03-01,7,30,3,47146.40
5287,2025-03-01,7,31,3,48262.30
5288,2025-03-01,7,32,3,48126.43
5289,2025-03-01,7,33,3,50385.60
5290,2025-03-01,7,34,3,50762.60
5291,2025-03-01,7,35,3,52978.39
5292,2025-03-01,7,36,3,52641.60
5293,2025-03-01,8,1,3,36424.92
5294,2025-03-01,8,2,3,40018.68
5295,2025-03-01,8,3,3,42121.04
5296,2025-03-01,8,4,3,45049.00
5297,2025-03-01,8,5,3,47842.69
5298,2025-03-01,8,6,3,51702.78
5299,2025-03-01,8,7,3,53369.82
5300,2025-03-01,8,8,3,56166.88
5301,2025-03-01,8,9,3,62622.97
5302,2025-03-01,8,10,3,38387.07
5303,2025-03-01,8,11,3,38998.08
5304,2025-03-01,8,12,3,41357.96
5305,2025-03-01,8,13,3,43668.24
5306,2025-03-01,8,14,3,43477.34
5307,2025-03-01,8,15,3,49163.96
5308,2025-03-01,8,16,3,50436.01
5309,2025-03-01,8,17,3,49884.19
5310,2025-03-01,8,18,3,52853.13
5311,2025-03-01,8,19,3,41508.20
5312,2025-03-01,8,20,3,42424.20
5313,2025-03-01,8,21,3,43649.30
5314,2025-03-01,8,22,3,44844.26
5315,2025-03-01,8,23,3,46452.98
5316,2025-03-01,8,24,3,47421.55
5317,2025-03-01,8,25,3,50963.58
5318,2025-03-01,8,26,3,52363.65
5319,2025-03-01,8,27,3,53490.81
5320,2025-03-01,8,28,3,44348.40
5321,2025-03-01,8,29,3,44748.40
5322,2025-03-01,8,30,3,46477.40
5323,2025-03-01,8,31,3,47579.40
5324,2025-03-01,8,32,3,48713.71
5325,2025-03-01,8,33,3,52126.65
5326,2025-03-01,8,34,3,49698.34
5327,2025-03-01,8,35,3,52899.65
5328,2025-03-01,8,36,3,54327.29
5329,2025-03-01,9,1,3,35262.36
5330,2025-03-01,9,2,3,39077.00
5331,2025-03-01,9,3,3,40912.06
5332,2025-03-01,9,4,3,43520.99
5333,2025-03-01,9,5,3,47909.26
5334,2025-03-01,9,6,3,49792.04
5335,2025-03-01,9,7,3,54277.00
5336,2025-03-01,9,8,3,59608.16
5337,2025-03-01,9,9,3,63105.01
5338,2025-03-01,9,10,3,38870.86
5339,2025-03-01,9,11,3,41273.13
5340,2025-03-01,9,12,3,41412.69
5341,2025-03-01,9,13,3,45278.82
5342,2025-03-01,9,14,3,45977.52
5343,2025-03-01,9,15,3,47935.61
5344,2025-03-01,9,16,3,50594.63
5345,2025-03-01,9,17,3,50681.00
5346,2025-03-01,9,18,3,53617.32
5347,2025-03-01,9,19,3,42508.72
5348,2025-03-01,9,20,3,41430.25
5349,2025-03-01,9,21,3,45099.13
5350,2025-03-01,9,22,3,46152.41
5351,2025-03-01,9,23,3,46951.41
5352,2025-03-01,9,24,3,48808.86
5353,2025-03-01,9,25,3,51697.35
5354,2025-03-01,9,26,3,52767.25
5355,2025-03-01,9,27,3,53523.07
5356,2025-03-01,9,28,3,45084.34
5357,2025-03-01,9,29,3,45776.43
5358,2025-03-01,9,30,3,46332.20
5359,2025-03-01,9,31,3,46731.88
5360,2025-03-01,9,32,3,51092.33
5361,2025-03-01,9,33,3,51712.39
5362,2025-03-01,9,34,3,51821.28
5363,2025-03-01,9,35,3,52935.20
5364,2025-03-01,9,36,3,55400.82
5365,2025-03-01,10,1,3,35615.25
5366,2025-03-01,10,2,3,40142.45
5367,2025-03-01,10,3,3,42215.00
5368,2025-03-01,10,4,3,45710.00
5369,2025-03-01,10,5,3,50887.15
5370,2025-03-01,10,6,3,53251.00
5371,2025-03-01,10,7,3,53601.10
5372,2025-03-01,10,8,3,58797.15
5373,2025-03-01,10,9,3,62478.60
5374,2025-03-01,10,10,3,38038.70
5375,2025-03-01,10,11,3,40367.25
5376,2025-03-01,10,12,3,42101.85
5377,2025-03-01,10,13,3,43929.95
5378,2025-03-01,10,14,3,46670.10
5379,2025-03-01,10,15,3,46834.20
5380,2025-03-01,10,16,3,48782.25
5381,2025-03-01,10,17,3,49989.80
5382,2025-03-01,10,18,3,51308.15
5383,2025-03-01,10,19,3,40800.34
5384,2025-03-01,10,20,3,42866.01
5385,2025-03-01,10,21,3,46391.20
5386,2025-03-01,10,22,3,45061.38
5387,2025-03-01,10,23,3,48217.44
5388,2025-03-01,10,24,3,50766.64
5389,2025-03-01,10,25,3,50642.46
5390,2025-03-01,10,26,3,51670.00
5391,2025-03-01,10,27,3,52196.67
5392,2025-03-01,10,28,3,44769.00
5393,2025-03-01,10,29,3,47556.13
5394,2025-03-01,10,30,3,46698.00
5395,2025-03-01,10,31,3,49414.25
5396,2025-03-01,10,32,3,51218.81
5397,2025-03-01,10,33,3,49677.21
5398,2025-03-01,10,34,3,50108.38
5399,2025-03-01,10,35,3,53639.08
5400,2025-03-01,10,36,3,54274.20
5401,2025-04-01,1,1,3,33127.89
5402,2025-04-01,1,2,3,34577.34
5403,2025-04-01,1,3,3,37561.44
5404,2025-04-01,1,4,3,40937.54
5405,2025-04-01,1,5,3,44097.57
5406,2025-04-01,1,6,3,47409.12
5407,2025-04-01,1,7,3,50151.42
5408,2025-04-01,1,8,3,55618.56
5409,2025-04-01,1,9,3,58061.46
5410,2025-04-01,1,10,3,37290.12
5411,2025-04-01,1,11,3,37633.86
5412,2025-04-01,1,12,3,38930.76
5413,2025-04-01,1,13,3,42419.52
5414,2025-04-01,1,14,3,43644.00
5415,2025-04-01,1,15,3,44578.71
5416,2025-04-01,1,16,3,46209.83
5417,2025-04-01,1,17,3,48088.26
5418,2025-04-01,1,18,3,51089.84
5419,2025-04-01,1,19,3,40977.11
5420,2025-04-01,1,20,3,41662.40
5421,2025-04-01,1,21,3,42053.62
5422,2025-04-01,1,22,3,43849.51
5423,2025-04-01,1,23,3,46571.50
5424,2025-04-01,1,24,3,45518.61
5425,2025-04-01,1,25,3,50436.42
5426,2025-04-01,1,26,3,49808.40
5427,2025-04-01,1,27,3,51711.39
5428,2025-04-01,1,28,3,43211.08
5429,2025-04-01,1,29,3,42452.83
5430,2025-04-01,1,30,3,45067.80
5431,2025-04-01,1,31,3,46757.75
5432,2025-04-01,1,32,3,48527.27
5433,2025-04-01,1,33,3,49341.28
5434,2025-04-01,1,34,3,50847.82
5435,2025-04-01,1,35,3,51327.80
5436,2025-04-01,1,36,3,52729.80
5437,2025-04-01,2,1,3,31859.19
5438,2025-04-01,2,2,3,36514.53
5439,2025-04-01,2,3,3,37147.12
5440,2025-04-01,2,4,3,40416.02
5441,2025-04-01,2,5,3,44061.78
5442,2025-04-01,2,6,3,46751.88
5443,2025-04-01,2,7,3,50589.99
5444,2025-04-01,2,8,3,53703.54
5445,2025-04-01,2,9,3,56904.68
5446,2025-04-01,2,10,3,35933.00
5447,2025-04-01,2,11,3,36853.21
5448,2025-04-01,2,12,3,40930.56
5449,2025-04-01,2,13,3,42164.76
5450,2025-04-01,2,14,3,43934.46
5451,2025-04-01,2,15,3,46770.24
5452,2025-04-01,2,16,3,46718.00
5453,2025-04-01,2,17,3,51271.34
5454,2025-04-01,2,18,3,49312.86
5455,2025-04-01,2,19,3,40282.64
5456,2025-04-01,2,20,3,41274.80
5457,2025-04-01,2,21,3,44152.96
5458,2025-04-01,2,22,3,45355.87
5459,2025-04-01,2,23,3,46991.48
5460,2025-04-01,2,24,3,46294.02
5461,2025-04-01,2,25,3,50137.90
5462,2025-04-01,2,26,3,50791.72
5463,2025-04-01,2,27,3,50551.18
5464,2025-04-01,2,28,3,42911.60
5465,2025-04-01,2,29,3,44038.60
5466,2025-04-01,2,30,3,43786.38
5467,2025-04-01,2,31,3,46067.60
5468,2025-04-01,2,32,3,46530.51
5469,2025-04-01,2,33,3,48580.88
5470,2025-04-01,2,34,3,51266.81
5471,2025-04-01,2,35,3,51625.60
5472,2025-04-01,2,36,3,53297.65
5473,2025-04-01,3,1,3,33436.26
5474,2025-04-01,3,2,3,36909.44
5475,2025-04-01,3,3,3,40814.28
5476,2025-04-01,3,4,3,43295.02
5477,2025-04-01,3,5,3,44284.38
5478,2025-04-01,3,6,3,48924.00
5479,2025-04-01,3,7,3,53492.88
5480,2025-04-01,3,8,3,55968.14
5481,2025-04-01,3,9,3,58033.59
5482,2025-04-01,3,10,3,35780.39
5483,2025-04-01,3,11,3,38094.56
5484,2025-04-01,3,12,3,39730.68
5485,2025-04-01,3,13,3,41862.66
5486,2025-04-01,3,14,3,44652.56
5487,2025-04-01,3,15,3,45588.37
5488,2025-04-01,3,16,3,46816.56
5489,2025-04-01,3,17,3,48320.86
5490,2025-04-01,3,18,3,50633.66
5491,2025-04-01,3,19,3,40946.20
5492,2025-04-01,3,20,3,42512.20
5493,2025-04-01,3,21,3,43130.23
5494,2025-04-01,3,22,3,43668.62
5495,2025-04-01,3,23,3,44845.00
5496,2025-04-01,3,24,3,45833.66
5497,2025-04-01,3,25,3,49759.87
5498,2025-04-01,3,26,3,48459.45
5499,2025-04-01,3,27,3,51849.20
5500,2025-04-01,3,28,3,42802.06
5501,2025-04-01,3,29,3,44160.17
5502,2025-04-01,3,30,3,45338.13
5503,2025-04-01,3,31,3,45144.19
5504,2025-04-01,3,32,3,47547.05
5505,2025-04-01,3,33,3,51056.48
5506,2025-04-01,3,34,3,49298.44
5507,2025-04-01,3,35,3,49395.70
5508,2025-04-01,3,36,3,51450.39
5509,2025-04-01,4,1,3,34442.34
5510,2025-04-01,4,2,3,36362.00
5511,2025-04-01,4,3,3,38741.36
5512,2025-04-01,4,4,3,42250.23
5513,2025-04-01,4,5,3,47685.91
5514,2025-04-01,4,6,3,50226.84
5515,2025-04-01,4,7,3,52562.00
5516,2025-04-01,4,8,3,57558.46
5517,2025-04-01,4,9,3,57231.94
5518,2025-04-01,4,10,3,36914.82
5519,2025-04-01,4,11,3,39269.78
5520,2025-04-01,4,12,3,40360.61
5521,2025-04-01,4,13,3,41891.08
5522,2025-04-01,4,14,3,44106.00
5523,2025-04-01,4,15,3,44296.02
5524,2025-04-01,4,16,3,46803.47
5525,2025-04-01,4,17,3,51691.58
5526,2025-04-01,4,18,3,51401.79
5527,2025-04-01,4,19,3,38953.84
5528,2025-04-01,4,20,3,42599.60
5529,2025-04-01,4,21,3,44460.57
5530,2025-04-01,4,22,3,45156.60
5531,2025-04-01,4,23,3,44641.92
5532,2025-04-01,4,24,3,49170.76
5533,2025-04-01,4,25,3,47730.51
5534,2025-04-01,4,26,3,50820.60
5535,2025-04-01,4,27,3,54164.20
5536,2025-04-01,4,28,3,43782.20
5537,2025-04-01,4,29,3,44509.61
5538,2025-04-01,4,30,3,45600.59
5539,2025-04-01,4,31,3,48912.85
5540,2025-04-01,4,32,3,46501.99
5541,2025-04-01,4,33,3,49096.28
5542,2025-04-01,4,34,3,50484.26
5543,2025-04-01,4,35,3,52654.84
5544,2025-04-01,4,36,3,51889.24
5545,2025-04-01,5,1,3,33599.30
5546,2025-04-01,5,2,3,38398.40
5547,2025-04-01,5,3,3,41251.50
5548,2025-04-01,5,4,3,42812.55
5549,2025-04-01,5,5,3,47030.65
5550,2025-04-01,5,6,3,50551.20
5551,2025-04-01,5,7,3,54422.10
5552,2025-04-01,5,8,3,54390.00
5553,2025-04-01,5,9,3,60047.40
5554,2025-04-01,5,10,3,36006.40
5555,2025-04-01,5,11,3,39016.30
5556,2025-04-01,5,12,3,41807.70
5557,2025-04-01,5,13,3,43069.50
5558,2025-04-01,5,14,3,45476.70
5559,2025-04-01,5,15,3,48224.60
5560,2025-04-01,5,16,3,50320.65
5561,2025-04-01,5,17,3,49382.20
5562,2025-04-01,5,18,3,51554.25
5563,2025-04-01,5,19,3,42843.88
5564,2025-04-01,5,20,3,43260.24
5565,2025-04-01,5,21,3,43043.22
5566,2025-04-01,5,22,3,45620.69
5567,2025-04-01,5,23,3,44653.95
5568,2025-04-01,5,24,3,48910.26
5569,2025-04-01,5,25,3,50456.34
5570,2025-04-01,5,26,3,52512.66
5571,2025-04-01,5,27,3,53453.24
5572,2025-04-01,5,28,3,42847.20
5573,2025-04-01,5,29,3,46202.71
5574,2025-04-01,5,30,3,46980.18
5575,2025-04-01,5,31,3,46836.00
5576,2025-04-01,5,32,3,47251.61
5577,2025-04-01,5,33,3,50046.30
5578,2025-04-01,5,34,3,52470.26
5579,2025-04-01,5,35,3,51346.12
5580,2025-04-01,5,36,3,52721.00
5581,2025-04-01,6,1,3,33395.16
5582,2025-04-01,6,2,3,38571.44
5583,2025-04-01,6,3,3,40929.57
5584,2025-04-01,6,4,3,42910.86
5585,2025-04-01,6,5,3,47928.99
5586,2025-04-01,6,6,3,49590.94
5587,2025-04-01,6,7,3,52938.27
5588,2025-04-01,6,8,3,57335.68
5589,2025-04-01,6,9,3,60524.76
5590,2025-04-01,6,10,3,37772.99
5591,2025-04-01,6,11,3,39188.16
5592,2025-04-01,6,12,3,41706.94
5593,2025-04-01,6,13,3,41996.92
5594,2025-04-01,6,14,3,44316.36
5595,2025-04-01,6,15,3,47191.24
5596,2025-04-01,6,16,3,49552.27
5597,2025-04-01,6,17,3,50796.94
5598,2025-04-01,6,18,3,53911.08
5599,2025-04-01,6,19,3,40678.23
5600,2025-04-01,6,20,3,42643.66
5601,2025-04-01,6,21,3,42694.09
5602,2025-04-01,6,22,3,45708.96
5603,2025-04-01,6,23,3,47911.85
5604,2025-04-01,6,24,3,47543.13
5605,2025-04-01,6,25,3,48244.81
5606,2025-04-01,6,26,3,51495.40
5607,2025-04-01,6,27,3,52386.40
5608,2025-04-01,6,28,3,42003.72
5609,2025-04-01,6,29,3,46792.69
5610,2025-04-01,6,30,3,45552.16
5611,2025-04-01,6,31,3,45259.04
5612,2025-04-01,6,32,3,48128.58
5613,2025-04-01,6,33,3,48869.17
5614,2025-04-01,6,34,3,52596.74
5615,2025-04-01,6,35,3,50626.05
5616,2025-04-01,6,36,3,54223.11
5617,2025-04-01,7,1,3,33703.62
5618,2025-04-01,7,2,3,36390.52
5619,2025-04-01,7,3,3,41749.36
5620,2025-04-01,7,4,3,44976.31
5621,2025-04-01,7,5,3,47925.51
5622,2025-04-01,7,6,3,49682.08
5623,2025-04-01,7,7,3,52788.68
5624,2025-04-01,7,8,3,58438.08
5625,2025-04-01,7,9,3,61690.62
5626,2025-04-01,7,10,3,38004.28
5627,2025-04-01,7,11,3,40211.13
5628,2025-04-01,7,12,3,41123.00
5629,2025-04-01,7,13,3,44478.49
5630,2025-04-01,7,14,3,44444.07
5631,2025-04-01,7,15,3,45980.91
5632,2025-04-01,7,16,3,50457.64
5633,2025-04-01,7,17,3,48813.31
5634,2025-04-01,7,18,3,53722.74
5635,2025-04-01,7,19,3,40396.38
5636,2025-04-01,7,20,3,41715.43
5637,2025-04-01,7,21,3,44327.80
5638,2025-04-01,7,22,3,44436.92
5639,2025-04-01,7,23,3,47644.00
5640,2025-04-01,7,24,3,47850.80
5641,2025-04-01,7,25,3,47885.80
5642,2025-04-01,7,26,3,51607.80
5643,2025-04-01,7,27,3,52012.32
5644,2025-04-01,7,28,3,43286.83
5645,2025-04-01,7,29,3,43385.77
5646,2025-04-01,7,30,3,46379.60
5647,2025-04-01,7,31,3,48057.42
5648,2025-04-01,7,32,3,46932.09
5649,2025-04-01,7,33,3,51613.92
5650,2025-04-01,7,34,3,50712.60
5651,2025-04-01,7,35,3,52787.25
5652,2025-04-01,7,36,3,52032.35
5653,2025-04-01,8,1,3,36605.17
5654,2025-04-01,8,2,3,39500.09
5655,2025-04-01,8,3,3,42283.08
5656,2025-04-01,8,4,3,45924.48
5657,2025-04-01,8,5,3,48851.88
5658,2025-04-01,8,6,3,51372.64
5659,2025-04-01,8,7,3,56401.77
5660,2025-04-01,8,8,3,59203.37
5661,2025-04-01,8,9,3,61785.48
5662,2025-04-01,8,10,3,36503.04
5663,2025-04-01,8,11,3,39417.00
5664,2025-04-01,8,12,3,42386.56
5665,2025-04-01,8,13,3,44250.86
5666,2025-04-01,8,14,3,46280.22
5667,2025-04-01,8,15,3,46164.86
5668,2025-04-01,8,16,3,48417.00
5669,2025-04-01,8,17,3,50427.00
5670,2025-04-01,8,18,3,52812.00
5671,2025-04-01,8,19,3,40629.04
5672,2025-04-01,8,20,3,43732.19
5673,2025-04-01,8,21,3,43664.74
5674,2025-04-01,8,22,3,46431.20
5675,2025-04-01,8,23,3,48600.14
5676,2025-04-01,8,24,3,48498.32
5677,2025-04-01,8,25,3,48955.12
5678,2025-04-01,8,26,3,53452.06
5679,2025-04-01,8,27,3,54447.04
5680,2025-04-01,8,28,3,42581.45
5681,2025-04-01,8,29,3,45900.41
5682,2025-04-01,8,30,3,47865.95
5683,2025-04-01,8,31,3,46137.81
5684,2025-04-01,8,32,3,50631.09
5685,2025-04-01,8,33,3,50861.98
5686,2025-04-01,8,34,3,50376.55
5687,2025-04-01,8,35,3,53212.27
5688,2025-04-01,8,36,3,53670.79
5689,2025-04-01,9,1,3,35862.07
5690,2025-04-01,9,2,3,40099.02
5691,2025-04-01,9,3,3,43231.16
5692,2025-04-01,9,4,3,46882.51
5693,2025-04-01,9,5,3,48447.63
5694,2025-04-01,9,6,3,51264.18
5695,2025-04-01,9,7,3,55260.54
5696,2025-04-01,9,8,3,58854.72
5697,2025-04-01,9,9,3,62543.34
5698,2025-04-01,9,10,3,39666.33
5699,2025-04-01,9,11,3,39496.00
5700,2025-04-01,9,12,3,41907.69
5701,2025-04-01,9,13,3,43037.68
5702,2025-04-01,9,14,3,44625.24
5703,2025-04-01,9,15,3,48910.58
5704,2025-04-01,9,16,3,49149.54
5705,2025-04-01,9,17,3,49814.38
5706,2025-04-01,9,18,3,53948.82
5707,2025-04-01,9,19,3,41031.14
5708,2025-04-01,9,20,3,42837.37
5709,2025-04-01,9,21,3,42876.52
5710,2025-04-01,9,22,3,46806.91
5711,2025-04-01,9,23,3,46836.50
5712,2025-04-01,9,24,3,48825.60
5713,2025-04-01,9,25,3,51336.85
5714,2025-04-01,9,26,3,50256.95
5715,2025-04-01,9,27,3,52641.86
5716,2025-04-01,9,28,3,44246.20
5717,2025-04-01,9,29,3,46657.15
5718,2025-04-01,9,30,3,47275.20
5719,2025-04-01,9,31,3,48824.27
5720,2025-04-01,9,32,3,48979.20
5721,2025-04-01,9,33,3,48433.26
5722,2025-04-01,9,34,3,51364.37
5723,2025-04-01,9,35,3,54317.26
5724,2025-04-01,9,36,3,53054.46
5725,2025-04-01,10,1,3,37852.50
5726,2025-04-01,10,2,3,39749.40
5727,2025-04-01,10,3,3,44099.45
5728,2025-04-01,10,4,3,46875.30
5729,2025-04-01,10,5,3,48455.00
5730,2025-04-01,10,6,3,50910.75
5731,2025-04-01,10,7,3,54605.60
5732,2025-04-01,10,8,3,59369.20
5733,2025-04-01,10,9,3,62200.85
5734,2025-04-01,10,10,3,38698.80
5735,2025-04-01,10,11,3,42075.50
5736,2025-04-01,10,12,3,42799.20
5737,2025-04-01,10,13,3,43307.55
5738,2025-04-01,10,14,3,45580.00
5739,2025-04-01,10,15,3,46186.55
5740,2025-04-01,10,16,3,49900.00
5741,2025-04-01,10,17,3,53024.70
5742,2025-04-01,10,18,3,54509.70
5743,2025-04-01,10,19,3,41408.00
5744,2025-04-01,10,20,3,43599.00
5745,2025-04-01,10,21,3,45010.65
5746,2025-04-01,10,22,3,45600.38
5747,2025-04-01,10,23,3,48509.91
5748,2025-04-01,10,24,3,50586.39
5749,2025-04-01,10,25,3,50453.54
5750,2025-04-01,10,26,3,51326.55
5751,2025-04-01,10,27,3,54504.72
5752,2025-04-01,10,28,3,45893.88
5753,2025-04-01,10,29,3,44595.54
5754,2025-04-01,10,30,3,45764.04
5755,2025-04-01,10,31,3,49215.00
5756,2025-04-01,10,32,3,50798.04
5757,2025-04-01,10,33,3,49395.92
5758,2025-04-01,10,34,3,52096.81
5759,2025-04-01,10,35,3,54469.49
5760,2025-04-01,10,36,3,54146.10
5761,2025-05-01,1,1,3,32763.00
5762,2025-05-01,1,2,3,34030.51
5763,2025-05-01,1,3,3,36717.41
5764,2025-05-01,1,4,3,40973.00
5765,2025-05-01,1,5,3,45570.29
5766,2025-05-01,1,6,3,47238.00
5767,2025-05-01,1,7,3,48774.51
5768,2025-05-01,1,8,3,53584.44
5769,2025-05-01,1,9,3,57857.46
5770,2025-05-01,1,10,3,35884.29
5771,2025-05-01,1,11,3,38671.89
5772,2025-05-01,1,12,3,39199.02
5773,2025-05-01,1,13,3,41823.09
5774,2025-05-01,1,14,3,44077.82
5775,2025-05-01,1,15,3,44912.42
5776,2025-05-01,1,16,3,47610.39
5777,2025-05-01,1,17,3,50094.99
5778,2025-05-01,1,18,3,50334.00
5779,2025-05-01,1,19,3,40571.40
5780,2025-05-01,1,20,3,41270.53
5781,2025-05-01,1,21,3,43786.97
5782,2025-05-01,1,22,3,43499.07
5783,2025-05-01,1,23,3,44169.34
5784,2025-05-01,1,24,3,48720.44
5785,2025-05-01,1,25,3,49972.92
5786,2025-05-01,1,26,3,50383.40
5787,2025-05-01,1,27,3,50514.16
5788,2025-05-01,1,28,3,42638.80
5789,2025-05-01,1,29,3,43204.39
5790,2025-05-01,1,30,3,45493.23
5791,2025-05-01,1,31,3,45197.40
5792,2025-05-01,1,32,3,46650.58
5793,2025-05-01,1,33,3,49162.78
5794,2025-05-01,1,34,3,49010.03
5795,2025-05-01,1,35,3,49981.97
5796,2025-05-01,1,36,3,52713.40
5797,2025-05-01,2,1,3,32453.19
5798,2025-05-01,2,2,3,35550.48
5799,2025-05-01,2,3,3,37481.08
5800,2025-05-01,2,4,3,41793.84
5801,2025-05-01,2,5,3,44110.78
5802,2025-05-01,2,6,3,48456.00
5803,2025-05-01,2,7,3,53020.28
5804,2025-05-01,2,8,3,53555.04
5805,2025-05-01,2,9,3,56929.18
5806,2025-05-01,2,10,3,36058.00
5807,2025-05-01,2,11,3,37144.21
5808,2025-05-01,2,12,3,38948.41
5809,2025-05-01,2,13,3,40899.87
5810,2025-05-01,2,14,3,44235.98
5811,2025-05-01,2,15,3,45583.00
5812,2025-05-01,2,16,3,48119.43
5813,2025-05-01,2,17,3,47435.91
5814,2025-05-01,2,18,3,50663.00
5815,2025-05-01,2,19,3,41267.98
5816,2025-05-01,2,20,3,40886.80
5817,2025-05-01,2,21,3,42234.58
